animal_a,animal_b,n_shared_ids,modality,condition,similarity
2023-01-09-08,2023-01-16-15,43,Geometry,Aligned,0.7975030168338666
2023-01-09-08,2023-01-16-15,43,Activity,Aligned,0.2626565528468984
2023-01-09-08,2023-01-16-15,43,Multimodal,Aligned,0.5562559296200915
2023-01-09-08,2023-01-16-22,40,Geometry,Aligned,0.402464712871992
2023-01-09-08,2023-01-16-22,40,Activity,Aligned,0.1911828105748482
2023-01-09-08,2023-01-16-22,40,Multimodal,Aligned,0.43042876860631385
2023-01-09-08,2023-01-19-08,39,Geometry,Aligned,0.822270159429455
2023-01-09-08,2023-01-19-08,39,Activity,Aligned,0.32028375449604135
2023-01-09-08,2023-01-19-08,39,Multimodal,Aligned,0.5462034230587034
2023-01-09-08,2023-01-19-15,25,Geometry,Aligned,0.7874681151708374
2023-01-09-08,2023-01-19-15,25,Activity,Aligned,0.35575729982150406
2023-01-09-08,2023-01-19-15,25,Multimodal,Aligned,0.6075932616483545
2023-01-09-08,2023-01-19-22,42,Geometry,Aligned,0.9172185540028118
2023-01-09-08,2023-01-19-22,42,Activity,Aligned,0.3002655098813474
2023-01-09-08,2023-01-19-22,42,Multimodal,Aligned,0.6251987245060424
2023-01-09-08,2023-01-23-01,40,Geometry,Aligned,0.8030119327164351
2023-01-09-08,2023-01-23-01,40,Activity,Aligned,0.2902621611774044
2023-01-09-08,2023-01-23-01,40,Multimodal,Aligned,0.5019471305640533
2023-01-09-08,2023-01-23-08,39,Geometry,Aligned,0.8769645029479662
2023-01-09-08,2023-01-23-08,39,Activity,Aligned,0.14846714628800653
2023-01-09-08,2023-01-23-08,39,Multimodal,Aligned,0.5535047253351866
2023-01-09-08,2023-01-23-15,49,Geometry,Aligned,0.8112106929176915
2023-01-09-08,2023-01-23-15,49,Activity,Aligned,0.4175846042999239
2023-01-09-08,2023-01-23-15,49,Multimodal,Aligned,0.597831799479581
2023-01-09-08,2023-01-23-21,46,Geometry,Aligned,0.8448028303894378
2023-01-09-08,2023-01-23-21,46,Activity,Aligned,0.345470667278982
2023-01-09-08,2023-01-23-21,46,Multimodal,Aligned,0.6184950637931238
2023-01-09-08,2022-06-28-01,38,Geometry,Aligned,0.07658742990949348
2023-01-09-08,2022-06-28-01,38,Activity,Aligned,0.4199845247856082
2023-01-09-08,2022-06-28-01,38,Multimodal,Aligned,0.2800480693898224
2023-01-09-08,2022-06-28-07,34,Geometry,Aligned,0.8276450317605412
2023-01-09-08,2022-06-28-07,34,Activity,Aligned,0.5209740974815832
2023-01-09-08,2022-06-28-07,34,Multimodal,Aligned,0.641316988894505
2023-01-09-08,2023-01-17-01,40,Geometry,Aligned,0.7200665379359006
2023-01-09-08,2023-01-17-01,40,Activity,Aligned,0.3739791887705588
2023-01-09-08,2023-01-17-01,40,Multimodal,Aligned,0.585272462672713
2023-01-09-08,2023-01-17-07,40,Geometry,Aligned,0.8342865300459875
2023-01-09-08,2023-01-17-07,40,Activity,Aligned,0.2922075883519971
2023-01-09-08,2023-01-17-07,40,Multimodal,Aligned,0.5814401827862917
2023-01-09-08,2023-01-17-14,43,Geometry,Aligned,0.8372751531848553
2023-01-09-08,2023-01-17-14,43,Activity,Aligned,0.3138159183985367
2023-01-09-08,2023-01-17-14,43,Multimodal,Aligned,0.5388096062689246
2023-01-09-08,2023-01-18-01,37,Geometry,Aligned,0.7424237213988724
2023-01-09-08,2023-01-18-01,37,Activity,Aligned,0.3258705834580213
2023-01-09-08,2023-01-18-01,37,Multimodal,Aligned,0.5511274849729364
2023-01-09-15,2023-01-09-22,74,Geometry,Aligned,0.9587957216488391
2023-01-09-15,2023-01-09-22,74,Activity,Aligned,0.4247483336527343
2023-01-09-15,2023-01-09-22,74,Multimodal,Aligned,0.7189848233222683
2023-01-09-15,2023-01-09-28,71,Geometry,Aligned,0.9025102537152514
2023-01-09-15,2023-01-09-28,71,Activity,Aligned,0.3401728770592093
2023-01-09-15,2023-01-09-28,71,Multimodal,Aligned,0.6445828409097247
2023-01-09-15,2023-01-13-07,65,Geometry,Aligned,0.9747878773541597
2023-01-09-15,2023-01-13-07,65,Activity,Aligned,0.2225148630397208
2023-01-09-15,2023-01-13-07,65,Multimodal,Aligned,0.6725910829389548
2023-01-09-15,2023-01-16-01,72,Geometry,Aligned,0.9355372454336328
2023-01-09-15,2023-01-16-01,72,Activity,Aligned,0.36044291490311037
2023-01-09-15,2023-01-16-01,72,Multimodal,Aligned,0.6891794284733046
2023-01-09-15,2023-01-16-08,69,Geometry,Aligned,0.9328433035830643
2023-01-09-15,2023-01-16-08,69,Activity,Aligned,0.27427703183922314
2023-01-09-15,2023-01-16-08,69,Multimodal,Aligned,0.6464754411911435
2023-01-09-15,2023-01-16-15,74,Geometry,Aligned,0.895664237280913
2023-01-09-15,2023-01-16-15,74,Activity,Aligned,0.2627161036268024
2023-01-09-15,2023-01-16-15,74,Multimodal,Aligned,0.5812956265556577
2023-01-09-15,2023-01-16-22,71,Geometry,Aligned,0.6902016809911227
2023-01-09-15,2023-01-16-22,71,Activity,Aligned,0.27560082044263473
2023-01-09-15,2023-01-16-22,71,Multimodal,Aligned,0.525224738487654
2023-01-09-15,2023-01-19-08,66,Geometry,Aligned,0.9352926100050482
2023-01-09-15,2023-01-19-08,66,Activity,Aligned,0.2008539908238527
2023-01-09-15,2023-01-19-08,66,Multimodal,Aligned,0.6073201562400637
2023-01-09-15,2023-01-19-15,46,Geometry,Aligned,0.9293959322064338
2023-01-09-15,2023-01-19-15,46,Activity,Aligned,0.22683144299101723
2023-01-09-15,2023-01-19-15,46,Multimodal,Aligned,0.5991198405658109
2023-01-09-15,2023-01-19-22,75,Geometry,Aligned,0.9252742565490832
2023-01-09-15,2023-01-19-22,75,Activity,Aligned,0.379053501495041
2023-01-09-15,2023-01-19-22,75,Multimodal,Aligned,0.6782801063546958
2023-01-09-15,2023-01-23-01,67,Geometry,Aligned,0.9260279778746178
2023-01-09-15,2023-01-23-01,67,Activity,Aligned,0.31529001518355787
2023-01-09-15,2023-01-23-01,67,Multimodal,Aligned,0.6560148122620825
2023-01-09-15,2023-01-23-08,66,Geometry,Aligned,0.9506224933536751
2023-01-09-15,2023-01-23-08,66,Activity,Aligned,0.2159244801253026
2023-01-09-15,2023-01-23-08,66,Multimodal,Aligned,0.6152029396246137
2023-01-09-15,2023-01-23-15,80,Geometry,Aligned,0.9360875848877045
2023-01-09-15,2023-01-23-15,80,Activity,Aligned,0.3594422846057896
2023-01-09-15,2023-01-23-15,80,Multimodal,Aligned,0.6708377583950744
2023-01-09-15,2023-01-23-21,78,Geometry,Aligned,0.955611197705907
2023-01-09-15,2023-01-23-21,78,Activity,Aligned,0.44900911561000023
2023-01-09-15,2023-01-23-21,78,Multimodal,Aligned,0.7373664589007869
2023-01-09-15,2022-06-28-01,61,Geometry,Aligned,0.1314792450510681
2023-01-09-15,2022-06-28-01,61,Activity,Aligned,0.3260944352883679
2023-01-09-15,2022-06-28-01,61,Multimodal,Aligned,0.29238597390461335
2023-01-09-15,2022-06-28-07,62,Geometry,Aligned,0.9557954310264264
2023-01-09-15,2022-06-28-07,62,Activity,Aligned,0.30141554708396706
2023-01-09-15,2022-06-28-07,62,Multimodal,Aligned,0.6744914615294202
2023-01-09-15,2023-01-17-01,75,Geometry,Aligned,0.8876449048294317
2023-01-09-15,2023-01-17-01,75,Activity,Aligned,0.2363213963709549
2023-01-09-15,2023-01-17-01,75,Multimodal,Aligned,0.606717455999554
2023-01-09-15,2023-01-17-07,68,Geometry,Aligned,0.9538576793726437
2023-01-09-15,2023-01-17-07,68,Activity,Aligned,0.34884053857700487
2023-01-09-15,2023-01-17-07,68,Multimodal,Aligned,0.7250278565001924
2023-01-09-15,2023-01-17-14,78,Geometry,Aligned,0.9147015263748025
2023-01-09-15,2023-01-17-14,78,Activity,Aligned,0.3466471375545176
2023-01-09-15,2023-01-17-14,78,Multimodal,Aligned,0.5915807340411215
2023-01-09-15,2023-01-18-01,66,Geometry,Aligned,0.9572285418974781
2023-01-09-15,2023-01-18-01,66,Activity,Aligned,0.2806986156387242
2023-01-09-15,2023-01-18-01,66,Multimodal,Aligned,0.658238443103371
2023-01-09-22,2023-01-09-28,68,Geometry,Aligned,0.910256377945831
2023-01-09-22,2023-01-09-28,68,Activity,Aligned,0.3531867444944374
2023-01-09-22,2023-01-09-28,68,Multimodal,Aligned,0.6418498985876048
2023-01-09-22,2023-01-13-07,60,Geometry,Aligned,0.9473634234422909
2023-01-09-22,2023-01-13-07,60,Activity,Aligned,0.37110112145322643
2023-01-09-22,2023-01-13-07,60,Multimodal,Aligned,0.7022352691541102
2023-01-09-22,2023-01-16-01,68,Geometry,Aligned,0.9004217011198873
2023-01-09-22,2023-01-16-01,68,Activity,Aligned,0.381419634548327
2023-01-09-22,2023-01-16-01,68,Multimodal,Aligned,0.6661642164665402
2023-01-09-22,2023-01-16-08,65,Geometry,Aligned,0.8964679427287724
2023-01-09-22,2023-01-16-08,65,Activity,Aligned,0.35068308158469697
2023-01-09-22,2023-01-16-08,65,Multimodal,Aligned,0.6337906485998459
2023-01-09-22,2023-01-16-15,67,Geometry,Aligned,0.9046467877263964
2023-01-09-22,2023-01-16-15,67,Activity,Aligned,0.3430707983146199
2023-01-09-22,2023-01-16-15,67,Multimodal,Aligned,0.6404066363620796
2023-01-09-22,2023-01-16-22,66,Geometry,Aligned,0.6225308866718776
2023-01-09-22,2023-01-16-22,66,Activity,Aligned,0.2544434573920956
2023-01-09-22,2023-01-16-22,66,Multimodal,Aligned,0.47660099507559395
2023-01-09-22,2023-01-19-08,63,Geometry,Aligned,0.9082870626880193
2023-01-09-22,2023-01-19-08,63,Activity,Aligned,0.24780552881117462
2023-01-09-22,2023-01-19-08,63,Multimodal,Aligned,0.5978616925569944
2023-01-09-22,2023-01-19-15,42,Geometry,Aligned,0.8188432459870925
2023-01-09-22,2023-01-19-15,42,Activity,Aligned,0.2786419107497193
2023-01-09-22,2023-01-19-15,42,Multimodal,Aligned,0.5407532440398288
2023-01-09-22,2023-01-19-22,74,Geometry,Aligned,0.9154998460523359
2023-01-09-22,2023-01-19-22,74,Activity,Aligned,0.4698725315151265
2023-01-09-22,2023-01-19-22,74,Multimodal,Aligned,0.7057104616818306
2023-01-09-22,2023-01-23-01,71,Geometry,Aligned,0.9067102717690463
2023-01-09-22,2023-01-23-01,71,Activity,Aligned,0.33697022147760713
2023-01-09-22,2023-01-23-01,71,Multimodal,Aligned,0.6338401203229412
2023-01-09-22,2023-01-23-08,66,Geometry,Aligned,0.9170641670778199
2023-01-09-22,2023-01-23-08,66,Activity,Aligned,0.25230431212600246
2023-01-09-22,2023-01-23-08,66,Multimodal,Aligned,0.5826873360013373
2023-01-09-22,2023-01-23-15,75,Geometry,Aligned,0.8949214033931275
2023-01-09-22,2023-01-23-15,75,Activity,Aligned,0.41474244051386994
2023-01-09-22,2023-01-23-15,75,Multimodal,Aligned,0.6620522798213748
2023-01-09-22,2023-01-23-21,74,Geometry,Aligned,0.9429933232222197
2023-01-09-22,2023-01-23-21,74,Activity,Aligned,0.5294462501453397
2023-01-09-22,2023-01-23-21,74,Multimodal,Aligned,0.7479959695747611
2023-01-09-22,2022-06-28-01,61,Geometry,Aligned,0.9056401385575052
2023-01-09-22,2022-06-28-01,61,Activity,Aligned,0.49658672118144714
2023-01-09-22,2022-06-28-01,61,Multimodal,Aligned,0.5216849395374212
2023-01-09-22,2022-06-28-07,63,Geometry,Aligned,0.8978151028297754
2023-01-09-22,2022-06-28-07,63,Activity,Aligned,0.4566441820674019
2023-01-09-22,2022-06-28-07,63,Multimodal,Aligned,0.6777786298454224
2023-01-09-22,2023-01-17-01,71,Geometry,Aligned,0.9317142497400184
2023-01-09-22,2023-01-17-01,71,Activity,Aligned,0.38455699647509056
2023-01-09-22,2023-01-17-01,71,Multimodal,Aligned,0.6669354692626503
2023-01-09-22,2023-01-17-07,66,Geometry,Aligned,0.9539056739419772
2023-01-09-22,2023-01-17-07,66,Activity,Aligned,0.3438455600895787
2023-01-09-22,2023-01-17-07,66,Multimodal,Aligned,0.6869982036800394
2023-01-09-22,2023-01-17-14,78,Geometry,Aligned,0.910651323256088
2023-01-09-22,2023-01-17-14,78,Activity,Aligned,0.38883170640230164
2023-01-09-22,2023-01-17-14,78,Multimodal,Aligned,0.6156075546208558
2023-01-09-22,2023-01-18-01,70,Geometry,Aligned,0.9295162926284523
2023-01-09-22,2023-01-18-01,70,Activity,Aligned,0.3785106216798037
2023-01-09-22,2023-01-18-01,70,Multimodal,Aligned,0.6621388659078327
2023-01-09-28,2023-01-13-07,61,Geometry,Aligned,0.8743555772279241
2023-01-09-28,2023-01-13-07,61,Activity,Aligned,0.4068023721129886
2023-01-09-28,2023-01-13-07,61,Multimodal,Aligned,0.660541494347628
2023-01-09-28,2023-01-16-01,60,Geometry,Aligned,0.8377904683882791
2023-01-09-28,2023-01-16-01,60,Activity,Aligned,0.45042648204236
2023-01-09-28,2023-01-16-01,60,Multimodal,Aligned,0.6380070803992062
2023-01-09-28,2023-01-16-08,61,Geometry,Aligned,0.8814347354894806
2023-01-09-28,2023-01-16-08,61,Activity,Aligned,0.511744191440346
2023-01-09-28,2023-01-16-08,61,Multimodal,Aligned,0.7148329628418947
2023-01-09-28,2023-01-16-15,65,Geometry,Aligned,0.880141902752068
2023-01-09-28,2023-01-16-15,65,Activity,Aligned,0.39674906392398784
2023-01-09-28,2023-01-16-15,65,Multimodal,Aligned,0.6358881377748797
2023-01-09-28,2023-01-16-22,60,Geometry,Aligned,0.7729744673999381
2023-01-09-28,2023-01-16-22,60,Activity,Aligned,0.3882025166318092
2023-01-09-28,2023-01-16-22,60,Multimodal,Aligned,0.5727602772941969
2023-01-09-28,2023-01-19-08,66,Geometry,Aligned,0.9031722993608714
2023-01-09-28,2023-01-19-08,66,Activity,Aligned,0.3346129637416463
2023-01-09-28,2023-01-19-08,66,Multimodal,Aligned,0.6412255021509717
2023-01-09-28,2023-01-19-15,44,Geometry,Aligned,0.827833305051646
2023-01-09-28,2023-01-19-15,44,Activity,Aligned,0.3629521708409045
2023-01-09-28,2023-01-19-15,44,Multimodal,Aligned,0.6236535023802187
2023-01-09-28,2023-01-19-22,68,Geometry,Aligned,0.935926760259405
2023-01-09-28,2023-01-19-22,68,Activity,Aligned,0.36156019344580276
2023-01-09-28,2023-01-19-22,68,Multimodal,Aligned,0.6512037745918278
2023-01-09-28,2023-01-23-01,70,Geometry,Aligned,0.8638456282975687
2023-01-09-28,2023-01-23-01,70,Activity,Aligned,0.4098489752905727
2023-01-09-28,2023-01-23-01,70,Multimodal,Aligned,0.6459335631048301
2023-01-09-28,2023-01-23-08,64,Geometry,Aligned,0.8733884497506088
2023-01-09-28,2023-01-23-08,64,Activity,Aligned,0.4359630064003118
2023-01-09-28,2023-01-23-08,64,Multimodal,Aligned,0.6502334139031967
2023-01-09-28,2023-01-23-15,74,Geometry,Aligned,0.8580388048842373
2023-01-09-28,2023-01-23-15,74,Activity,Aligned,0.5925289091423146
2023-01-09-28,2023-01-23-15,74,Multimodal,Aligned,0.7327403702132622
2023-01-09-28,2023-01-23-21,71,Geometry,Aligned,0.8867881817722552
2023-01-09-28,2023-01-23-21,71,Activity,Aligned,0.43982539448859276
2023-01-09-28,2023-01-23-21,71,Multimodal,Aligned,0.7028503353711028
2023-01-09-28,2022-06-28-01,60,Geometry,Aligned,0.1231179153966417
2023-01-09-28,2022-06-28-01,60,Activity,Aligned,0.656063309406474
2023-01-09-28,2022-06-28-01,60,Multimodal,Aligned,0.4284984528263349
2023-01-09-28,2022-06-28-07,60,Geometry,Aligned,0.8651089934411931
2023-01-09-28,2022-06-28-07,60,Activity,Aligned,0.5480973404886652
2023-01-09-28,2022-06-28-07,60,Multimodal,Aligned,0.7061365066678541
2023-01-09-28,2023-01-17-01,73,Geometry,Aligned,0.8901948532063524
2023-01-09-28,2023-01-17-01,73,Activity,Aligned,0.4066339761623669
2023-01-09-28,2023-01-17-01,73,Multimodal,Aligned,0.6687190501590365
2023-01-09-28,2023-01-17-07,61,Geometry,Aligned,0.8942580834946794
2023-01-09-28,2023-01-17-07,61,Activity,Aligned,0.46184797500489916
2023-01-09-28,2023-01-17-07,61,Multimodal,Aligned,0.6908474831090918
2023-01-09-28,2023-01-17-14,75,Geometry,Aligned,0.8789670500481517
2023-01-09-28,2023-01-17-14,75,Activity,Aligned,0.4920771935603198
2023-01-09-28,2023-01-17-14,75,Multimodal,Aligned,0.6513243058955842
2023-01-09-28,2023-01-18-01,65,Geometry,Aligned,0.8385474043760027
2023-01-09-28,2023-01-18-01,65,Activity,Aligned,0.535973907671118
2023-01-09-28,2023-01-18-01,65,Multimodal,Aligned,0.6983035408367533
2023-01-13-07,2023-01-16-01,63,Geometry,Aligned,0.9015669419396319
2023-01-13-07,2023-01-16-01,63,Activity,Aligned,0.23536036938662241
2023-01-13-07,2023-01-16-01,63,Multimodal,Aligned,0.5869802238364452
2023-01-13-07,2023-01-16-08,57,Geometry,Aligned,0.9500929697473137
2023-01-13-07,2023-01-16-08,57,Activity,Aligned,0.34709926684448733
2023-01-13-07,2023-01-16-08,57,Multimodal,Aligned,0.709094740911324
2023-01-13-07,2023-01-16-15,59,Geometry,Aligned,0.8844970526027257
2023-01-13-07,2023-01-16-15,59,Activity,Aligned,0.25392160654526497
2023-01-13-07,2023-01-16-15,59,Multimodal,Aligned,0.5882820656980504
2023-01-13-07,2023-01-16-22,57,Geometry,Aligned,0.6701514290450736
2023-01-13-07,2023-01-16-22,57,Activity,Aligned,0.31217944509637857
2023-01-13-07,2023-01-16-22,57,Multimodal,Aligned,0.5147179114582903
2023-01-13-07,2023-01-19-08,52,Geometry,Aligned,0.9416097280583179
2023-01-13-07,2023-01-19-08,52,Activity,Aligned,0.2612669859572183
2023-01-13-07,2023-01-19-08,52,Multimodal,Aligned,0.623975231620148
2023-01-13-07,2023-01-19-15,40,Geometry,Aligned,0.9060215382551159
2023-01-13-07,2023-01-19-15,40,Activity,Aligned,0.30769114908240996
2023-01-13-07,2023-01-19-15,40,Multimodal,Aligned,0.620053294245444
2023-01-13-07,2023-01-19-22,64,Geometry,Aligned,0.9225780428460919
2023-01-13-07,2023-01-19-22,64,Activity,Aligned,0.3115949796642778
2023-01-13-07,2023-01-19-22,64,Multimodal,Aligned,0.6523819586882267
2023-01-13-07,2023-01-23-01,58,Geometry,Aligned,0.890050605087445
2023-01-13-07,2023-01-23-01,58,Activity,Aligned,0.3458474506240611
2023-01-13-07,2023-01-23-01,58,Multimodal,Aligned,0.6619041130157788
2023-01-13-07,2023-01-23-08,57,Geometry,Aligned,0.9228043178492547
2023-01-13-07,2023-01-23-08,57,Activity,Aligned,0.21720960299771244
2023-01-13-07,2023-01-23-08,57,Multimodal,Aligned,0.5937859427089944
2023-01-13-07,2023-01-23-15,64,Geometry,Aligned,0.9290656165171958
2023-01-13-07,2023-01-23-15,64,Activity,Aligned,0.33514823949545725
2023-01-13-07,2023-01-23-15,64,Multimodal,Aligned,0.6816104448707501
2023-01-13-07,2023-01-23-21,62,Geometry,Aligned,0.9397813491245128
2023-01-13-07,2023-01-23-21,62,Activity,Aligned,0.44658062587271186
2023-01-13-07,2023-01-23-21,62,Multimodal,Aligned,0.7342304079164155
2023-01-13-07,2022-06-28-01,49,Geometry,Aligned,0.1204781756323751
2023-01-13-07,2022-06-28-01,49,Activity,Aligned,0.3670909794707461
2023-01-13-07,2022-06-28-01,49,Multimodal,Aligned,0.24044723471606563
2023-01-13-07,2022-06-28-07,56,Geometry,Aligned,0.9443387556908106
2023-01-13-07,2022-06-28-07,56,Activity,Aligned,0.3539071053807904
2023-01-13-07,2022-06-28-07,56,Multimodal,Aligned,0.6719752616252525
2023-01-13-07,2023-01-17-01,62,Geometry,Aligned,0.9288502949893129
2023-01-13-07,2023-01-17-01,62,Activity,Aligned,0.3373180619108105
2023-01-13-07,2023-01-17-01,62,Multimodal,Aligned,0.6646762121091289
2023-01-13-07,2023-01-17-07,56,Geometry,Aligned,0.9164727795103484
2023-01-13-07,2023-01-17-07,56,Activity,Aligned,0.3323703023706886
2023-01-13-07,2023-01-17-07,56,Multimodal,Aligned,0.6764603741254057
2023-01-13-07,2023-01-17-14,61,Geometry,Aligned,0.9193923255166899
2023-01-13-07,2023-01-17-14,61,Activity,Aligned,0.37476848874723384
2023-01-13-07,2023-01-17-14,61,Multimodal,Aligned,0.6177336260971636
2023-01-13-07,2023-01-18-01,55,Geometry,Aligned,0.9340664352800003
2023-01-13-07,2023-01-18-01,55,Activity,Aligned,0.34216388594509883
2023-01-13-07,2023-01-18-01,55,Multimodal,Aligned,0.66626190182839
2023-01-16-01,2023-01-16-08,65,Geometry,Aligned,0.913844108302449
2023-01-16-01,2023-01-16-08,65,Activity,Aligned,0.49554289921064565
2023-01-16-01,2023-01-16-08,65,Multimodal,Aligned,0.7345126225767464
2023-01-16-01,2023-01-16-15,67,Geometry,Aligned,0.9262153592487024
2023-01-16-01,2023-01-16-15,67,Activity,Aligned,0.377334726452343
2023-01-16-01,2023-01-16-15,67,Multimodal,Aligned,0.6364084186962788
2023-01-16-01,2023-01-16-22,59,Geometry,Aligned,0.6418036788317413
2023-01-16-01,2023-01-16-22,59,Activity,Aligned,0.38919412409985055
2023-01-16-01,2023-01-16-22,59,Multimodal,Aligned,0.5442159607493734
2023-01-16-01,2023-01-19-08,61,Geometry,Aligned,0.8727175261588109
2023-01-16-01,2023-01-19-08,61,Activity,Aligned,0.2656476191386522
2023-01-16-01,2023-01-19-08,61,Multimodal,Aligned,0.5712228403676489
2023-01-16-01,2023-01-19-15,38,Geometry,Aligned,0.8056274296811469
2023-01-16-01,2023-01-19-15,38,Activity,Aligned,0.2639160872905004
2023-01-16-01,2023-01-19-15,38,Multimodal,Aligned,0.5254311609062643
2023-01-16-01,2023-01-19-22,69,Geometry,Aligned,0.850976231126254
2023-01-16-01,2023-01-19-22,69,Activity,Aligned,0.45251780135676417
2023-01-16-01,2023-01-19-22,69,Multimodal,Aligned,0.6630127239669443
2023-01-16-01,2023-01-23-01,61,Geometry,Aligned,0.940036580622339
2023-01-16-01,2023-01-23-01,61,Activity,Aligned,0.44965887101429153
2023-01-16-01,2023-01-23-01,61,Multimodal,Aligned,0.7140285935287335
2023-01-16-01,2023-01-23-08,64,Geometry,Aligned,0.8905440739463857
2023-01-16-01,2023-01-23-08,64,Activity,Aligned,0.2278706972628159
2023-01-16-01,2023-01-23-08,64,Multimodal,Aligned,0.5601088187500284
2023-01-16-01,2023-01-23-15,69,Geometry,Aligned,0.8941135513043628
2023-01-16-01,2023-01-23-15,69,Activity,Aligned,0.41267411952195115
2023-01-16-01,2023-01-23-15,69,Multimodal,Aligned,0.6534398415361313
2023-01-16-01,2023-01-23-21,70,Geometry,Aligned,0.9129629849309051
2023-01-16-01,2023-01-23-21,70,Activity,Aligned,0.4375571143925225
2023-01-16-01,2023-01-23-21,70,Multimodal,Aligned,0.6906569847713555
2023-01-16-01,2022-06-28-01,55,Geometry,Aligned,0.8658256139791486
2023-01-16-01,2022-06-28-01,55,Activity,Aligned,0.5102549952421322
2023-01-16-01,2022-06-28-01,55,Multimodal,Aligned,0.5585294530452921
2023-01-16-01,2022-06-28-07,57,Geometry,Aligned,0.8838125130280581
2023-01-16-01,2022-06-28-07,57,Activity,Aligned,0.40632795916855985
2023-01-16-01,2022-06-28-07,57,Multimodal,Aligned,0.6579223271348673
2023-01-16-01,2023-01-17-01,65,Geometry,Aligned,0.9145365641914709
2023-01-16-01,2023-01-17-01,65,Activity,Aligned,0.38052317429287896
2023-01-16-01,2023-01-17-01,65,Multimodal,Aligned,0.6511123286334208
2023-01-16-01,2023-01-17-07,65,Geometry,Aligned,0.9055976250562805
2023-01-16-01,2023-01-17-07,65,Activity,Aligned,0.3241686655213393
2023-01-16-01,2023-01-17-07,65,Multimodal,Aligned,0.6402598306237176
2023-01-16-01,2023-01-17-14,69,Geometry,Aligned,0.9118022230732719
2023-01-16-01,2023-01-17-14,69,Activity,Aligned,0.38866888458052884
2023-01-16-01,2023-01-17-14,69,Multimodal,Aligned,0.6120557180682625
2023-01-16-01,2023-01-18-01,64,Geometry,Aligned,0.9319844631889064
2023-01-16-01,2023-01-18-01,64,Activity,Aligned,0.3757561560202248
2023-01-16-01,2023-01-18-01,64,Multimodal,Aligned,0.6598831191342746
2023-01-16-08,2023-01-16-15,68,Geometry,Aligned,0.8939096172681648
2023-01-16-08,2023-01-16-15,68,Activity,Aligned,0.47714925033600525
2023-01-16-08,2023-01-16-15,68,Multimodal,Aligned,0.6748521742244501
2023-01-16-08,2023-01-16-22,61,Geometry,Aligned,0.6610635917609518
2023-01-16-08,2023-01-16-22,61,Activity,Aligned,0.2644489996596686
2023-01-16-08,2023-01-16-22,61,Multimodal,Aligned,0.49648745210949186
2023-01-16-08,2023-01-19-08,61,Geometry,Aligned,0.9178384913557611
2023-01-16-08,2023-01-19-08,61,Activity,Aligned,0.24739661583076766
2023-01-16-08,2023-01-19-08,61,Multimodal,Aligned,0.5796514130623096
2023-01-16-08,2023-01-19-15,37,Geometry,Aligned,0.8937999684469033
2023-01-16-08,2023-01-19-15,37,Activity,Aligned,0.432216402140163
2023-01-16-08,2023-01-19-15,37,Multimodal,Aligned,0.6656686141665504
2023-01-16-08,2023-01-19-22,68,Geometry,Aligned,0.924588740584216
2023-01-16-08,2023-01-19-22,68,Activity,Aligned,0.35054061954857796
2023-01-16-08,2023-01-19-22,68,Multimodal,Aligned,0.6674601583091473
2023-01-16-08,2023-01-23-01,61,Geometry,Aligned,0.943429430161937
2023-01-16-08,2023-01-23-01,61,Activity,Aligned,0.3345408029502673
2023-01-16-08,2023-01-23-01,61,Multimodal,Aligned,0.6518911590326387
2023-01-16-08,2023-01-23-08,67,Geometry,Aligned,0.9066622996014232
2023-01-16-08,2023-01-23-08,67,Activity,Aligned,0.2909546226780346
2023-01-16-08,2023-01-23-08,67,Multimodal,Aligned,0.6096120889114979
2023-01-16-08,2023-01-23-15,72,Geometry,Aligned,0.8888748618454081
2023-01-16-08,2023-01-23-15,72,Activity,Aligned,0.43059596612897033
2023-01-16-08,2023-01-23-15,72,Multimodal,Aligned,0.6828632804837105
2023-01-16-08,2023-01-23-21,72,Geometry,Aligned,0.9575488344048197
2023-01-16-08,2023-01-23-21,72,Activity,Aligned,0.3425919110515071
2023-01-16-08,2023-01-23-21,72,Multimodal,Aligned,0.6723083443256851
2023-01-16-08,2022-06-28-01,61,Geometry,Aligned,0.13870915200881917
2023-01-16-08,2022-06-28-01,61,Activity,Aligned,0.37107184955716566
2023-01-16-08,2022-06-28-01,61,Multimodal,Aligned,0.27924185272334096
2023-01-16-08,2022-06-28-07,62,Geometry,Aligned,0.9249584519795758
2023-01-16-08,2022-06-28-07,62,Activity,Aligned,0.42311429688429114
2023-01-16-08,2022-06-28-07,62,Multimodal,Aligned,0.6630092641896785
2023-01-16-08,2023-01-17-01,69,Geometry,Aligned,0.9319234720615412
2023-01-16-08,2023-01-17-01,69,Activity,Aligned,0.42335941242076974
2023-01-16-08,2023-01-17-01,69,Multimodal,Aligned,0.6819581480434765
2023-01-16-08,2023-01-17-07,63,Geometry,Aligned,0.8939041988796864
2023-01-16-08,2023-01-17-07,63,Activity,Aligned,0.36250772391416153
2023-01-16-08,2023-01-17-07,63,Multimodal,Aligned,0.6476620039101546
2023-01-16-08,2023-01-17-14,69,Geometry,Aligned,0.9039518718322886
2023-01-16-08,2023-01-17-14,69,Activity,Aligned,0.35076361160321623
2023-01-16-08,2023-01-17-14,69,Multimodal,Aligned,0.5959167169587424
2023-01-16-08,2023-01-18-01,61,Geometry,Aligned,0.903170078867612
2023-01-16-08,2023-01-18-01,61,Activity,Aligned,0.3963948028590057
