method,display_name,fold,test_fish,seed,pair_index,pair_id,queries,top1,top5,mrr,hungarian,coverage
crf_id_dagger,CRF_ID†,7,lineage_20170111,,5,lineage_20170111__gap60m__p005,178,0.9887640449438202,1.0,0.9943820224719101,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,6,lineage_20170111__gap60m__p006,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,7,lineage_20170111__gap60m__p007,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,8,lineage_20170111__gap60m__p008,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,9,lineage_20170111__gap60m__p009,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,10,lineage_20170111__gap60m__p010,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,11,lineage_20170111__gap60m__p011,178,0.9775280898876404,1.0,0.9887640449438202,0.9775280898876404,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,12,lineage_20170111__gap60m__p012,178,0.9606741573033708,1.0,0.9803370786516854,0.9775280898876404,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,13,lineage_20170111__gap60m__p013,178,0.9606741573033708,1.0,0.9803370786516854,0.9775280898876404,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,0,lineage_20170925__gap60m__p000,156,0.9294871794871795,1.0,0.9599358974358975,0.9230769230769231,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,1,lineage_20170925__gap60m__p001,156,0.9551282051282052,1.0,0.9775641025641025,0.9487179487179487,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,2,lineage_20170925__gap60m__p002,156,0.9423076923076923,1.0,0.9684829059829059,0.9487179487179487,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,3,lineage_20170925__gap60m__p003,156,0.9551282051282052,1.0,0.9775641025641025,0.9487179487179487,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,4,lineage_20170925__gap60m__p004,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,5,lineage_20170925__gap60m__p005,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,6,lineage_20170925__gap60m__p006,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,7,lineage_20170925__gap60m__p007,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,8,lineage_20170925__gap60m__p008,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,9,lineage_20170925__gap60m__p009,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,10,lineage_20170925__gap60m__p010,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,11,lineage_20170925__gap60m__p011,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,12,lineage_20170925__gap60m__p012,156,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,8,lineage_20170925,,13,lineage_20170925__gap60m__p013,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,1,func_20150410,42,0,func_20150410__gap60m__p000,198,0.6060606060606061,0.8939393939393939,0.7209257072893435,0.5858585858585859,1.0
ours,Ours,1,func_20150410,42,1,func_20150410__gap60m__p001,200,0.625,0.98,0.7587559523809523,0.65,1.0
ours,Ours,1,func_20150410,42,2,func_20150410__gap60m__p002,202,0.6732673267326733,1.0,0.7971122112211223,0.6237623762376238,1.0
ours,Ours,1,func_20150410,42,3,func_20150410__gap60m__p003,206,0.9223300970873787,1.0,0.9587378640776699,0.9029126213592233,1.0
ours,Ours,1,func_20150410,42,4,func_20150410__gap60m__p004,210,0.9619047619047619,1.0,0.9793650793650794,0.9619047619047619,1.0
ours,Ours,1,func_20150410,42,5,func_20150410__gap60m__p005,212,0.9764150943396226,1.0,0.9882075471698113,0.9716981132075472,1.0
ours,Ours,1,func_20150410,42,6,func_20150410__gap60m__p006,218,0.9770642201834863,1.0,0.9885321100917431,0.981651376146789,1.0
ours,Ours,1,func_20150410,42,7,func_20150410__gap60m__p007,222,1.0,1.0,1.0,1.0,1.0
ours,Ours,1,func_20150410,42,8,func_20150410__gap60m__p008,224,0.9866071428571429,1.0,0.9933035714285714,0.9910714285714286,1.0
ours,Ours,1,func_20150410,42,9,func_20150410__gap60m__p009,230,0.9434782608695652,1.0,0.9702898550724637,0.9391304347826087,1.0
ours,Ours,1,func_20150410,42,10,func_20150410__gap60m__p010,230,0.8,0.991304347826087,0.8818115942028988,0.808695652173913,1.0
ours,Ours,1,func_20150410,42,11,func_20150410__gap60m__p011,232,0.8189655172413793,1.0,0.8961206896551727,0.8103448275862069,1.0
ours,Ours,1,func_20150410,42,12,func_20150410__gap60m__p012,232,0.8060344827586207,1.0,0.8884339080459772,0.8017241379310345,1.0
ours,Ours,1,func_20150410,42,13,func_20150410__gap60m__p013,236,0.9576271186440678,1.0,0.9766949152542375,0.9576271186440678,1.0
ours,Ours,1,func_20150410,42,14,func_20150410__gap60m__p014,240,0.9958333333333333,1.0,0.9979166666666667,1.0,1.0
ours,Ours,1,func_20150410,42,15,func_20150410__gap60m__p015,244,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,0,func_20150417__gap60m__p000,212,0.9905660377358491,1.0,0.9952830188679245,1.0,1.0
ours,Ours,2,func_20150417,42,1,func_20150417__gap60m__p001,214,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,2,func_20150417__gap60m__p002,216,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,3,func_20150417__gap60m__p003,216,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,4,func_20150417__gap60m__p004,216,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,5,func_20150417__gap60m__p005,216,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,6,func_20150417__gap60m__p006,216,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,7,func_20150417__gap60m__p007,216,0.9907407407407407,1.0,0.9953703703703703,0.9814814814814815,1.0
ours,Ours,2,func_20150417,42,8,func_20150417__gap60m__p008,218,0.9954128440366973,1.0,0.9977064220183486,0.9908256880733946,1.0
ours,Ours,2,func_20150417,42,9,func_20150417__gap60m__p009,220,0.9863636363636363,1.0,0.9931818181818182,0.9727272727272728,1.0
ours,Ours,2,func_20150417,42,10,func_20150417__gap60m__p010,220,0.9863636363636363,1.0,0.9931818181818182,0.990909090909091,1.0
ours,Ours,2,func_20150417,42,11,func_20150417__gap60m__p011,222,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,12,func_20150417__gap60m__p012,224,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,13,func_20150417__gap60m__p013,224,1.0,1.0,1.0,1.0,1.0
ours,Ours,2,func_20150417,42,14,func_20150417__gap60m__p014,226,0.995575221238938,1.0,0.9977876106194691,0.9911504424778761,1.0
ours,Ours,2,func_20150417,42,15,func_20150417__gap60m__p015,226,0.995575221238938,1.0,0.9977876106194691,0.9911504424778761,1.0
ours,Ours,2,func_20150417,42,16,func_20150417__gap60m__p016,226,0.995575221238938,1.0,0.9977876106194691,0.9911504424778761,1.0
ours,Ours,2,func_20150417,42,17,func_20150417__gap60m__p017,226,0.995575221238938,1.0,0.9977876106194691,0.9911504424778761,1.0
ours,Ours,3,func_20161004,42,0,func_20161004__gap60m__p000,128,0.96875,1.0,0.984375,0.96875,1.0
ours,Ours,3,func_20161004,42,1,func_20161004__gap60m__p001,128,0.96875,1.0,0.984375,0.96875,1.0
ours,Ours,3,func_20161004,42,2,func_20161004__gap60m__p002,128,1.0,1.0,1.0,1.0,1.0
ours,Ours,3,func_20161004,42,3,func_20161004__gap60m__p003,128,1.0,1.0,1.0,1.0,1.0
ours,Ours,3,func_20161004,42,4,func_20161004__gap60m__p004,128,1.0,1.0,1.0,1.0,1.0
ours,Ours,3,func_20161004,42,5,func_20161004__gap60m__p005,128,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,0,islet_20170202__gap60m__p000,140,0.9785714285714285,1.0,0.9880952380952379,0.9714285714285714,1.0
ours,Ours,4,islet_20170202,42,1,islet_20170202__gap60m__p001,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,2,islet_20170202__gap60m__p002,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,3,islet_20170202__gap60m__p003,140,0.9714285714285714,1.0,0.9845238095238094,0.9714285714285714,1.0
ours,Ours,4,islet_20170202,42,4,islet_20170202__gap60m__p004,140,0.9571428571428572,1.0,0.9773809523809525,0.9714285714285714,1.0
ours,Ours,4,islet_20170202,42,5,islet_20170202__gap60m__p005,140,0.9571428571428572,1.0,0.9773809523809525,0.9714285714285714,1.0
ours,Ours,4,islet_20170202,42,6,islet_20170202__gap60m__p006,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,7,islet_20170202__gap60m__p007,140,0.9857142857142858,1.0,0.9928571428571429,1.0,1.0
ours,Ours,4,islet_20170202,42,8,islet_20170202__gap60m__p008,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,9,islet_20170202__gap60m__p009,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,10,islet_20170202__gap60m__p010,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
ours,Ours,4,islet_20170202,42,11,islet_20170202__gap60m__p011,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,4,islet_20170202,42,12,islet_20170202__gap60m__p012,140,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,0,islet_20170216__gap60m__p000,122,0.9754098360655737,1.0,0.9877049180327869,0.9672131147540983,1.0
ours,Ours,5,islet_20170216,42,1,islet_20170216__gap60m__p001,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,2,islet_20170216__gap60m__p002,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,3,islet_20170216__gap60m__p003,122,0.9918032786885246,1.0,0.9959016393442623,1.0,1.0
ours,Ours,5,islet_20170216,42,4,islet_20170216__gap60m__p004,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
ours,Ours,5,islet_20170216,42,5,islet_20170216__gap60m__p005,122,0.9672131147540983,1.0,0.9822404371584699,0.9672131147540983,1.0
ours,Ours,5,islet_20170216,42,6,islet_20170216__gap60m__p006,122,0.9672131147540983,1.0,0.9822404371584699,0.9672131147540983,1.0
ours,Ours,5,islet_20170216,42,7,islet_20170216__gap60m__p007,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,8,islet_20170216__gap60m__p008,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,9,islet_20170216__gap60m__p009,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,10,islet_20170216__gap60m__p010,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,5,islet_20170216,42,11,islet_20170216__gap60m__p011,122,0.9836065573770492,1.0,0.9918032786885246,1.0,1.0
ours,Ours,6,lineage_20160328,42,0,lineage_20160328__gap60m__p000,114,0.9649122807017544,1.0,0.9824561403508771,0.9649122807017544,1.0
ours,Ours,6,lineage_20160328,42,1,lineage_20160328__gap60m__p001,114,0.9210526315789473,1.0,0.9605263157894737,0.9122807017543859,1.0
ours,Ours,6,lineage_20160328,42,2,lineage_20160328__gap60m__p002,114,0.956140350877193,1.0,0.9780701754385965,0.9473684210526315,1.0
ours,Ours,6,lineage_20160328,42,3,lineage_20160328__gap60m__p003,116,0.9827586206896551,1.0,0.9899425287356323,0.9655172413793104,1.0
ours,Ours,6,lineage_20160328,42,4,lineage_20160328__gap60m__p004,118,1.0,1.0,1.0,1.0,1.0
ours,Ours,6,lineage_20160328,42,5,lineage_20160328__gap60m__p005,120,1.0,1.0,1.0,1.0,1.0
ours,Ours,6,lineage_20160328,42,6,lineage_20160328__gap60m__p006,120,1.0,1.0,1.0,1.0,1.0
ours,Ours,6,lineage_20160328,42,7,lineage_20160328__gap60m__p007,122,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,0,lineage_20170111__gap60m__p000,178,0.9943820224719101,1.0,0.9971910112359551,1.0,1.0
ours,Ours,7,lineage_20170111,42,1,lineage_20170111__gap60m__p001,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,2,lineage_20170111__gap60m__p002,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,3,lineage_20170111__gap60m__p003,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,4,lineage_20170111__gap60m__p004,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,5,lineage_20170111__gap60m__p005,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,6,lineage_20170111__gap60m__p006,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,7,lineage_20170111__gap60m__p007,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,8,lineage_20170111__gap60m__p008,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,9,lineage_20170111__gap60m__p009,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,10,lineage_20170111__gap60m__p010,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,11,lineage_20170111__gap60m__p011,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,12,lineage_20170111__gap60m__p012,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,7,lineage_20170111,42,13,lineage_20170111__gap60m__p013,178,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,0,lineage_20170925__gap60m__p000,156,0.9423076923076923,1.0,0.9711538461538461,0.9358974358974359,1.0
ours,Ours,8,lineage_20170925,42,1,lineage_20170925__gap60m__p001,156,0.967948717948718,1.0,0.9839743589743589,0.9743589743589743,1.0
ours,Ours,8,lineage_20170925,42,2,lineage_20170925__gap60m__p002,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,3,lineage_20170925__gap60m__p003,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,4,lineage_20170925__gap60m__p004,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,5,lineage_20170925__gap60m__p005,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,6,lineage_20170925__gap60m__p006,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,7,lineage_20170925__gap60m__p007,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,8,lineage_20170925__gap60m__p008,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,9,lineage_20170925__gap60m__p009,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,10,lineage_20170925__gap60m__p010,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,11,lineage_20170925__gap60m__p011,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,12,lineage_20170925__gap60m__p012,156,1.0,1.0,1.0,1.0,1.0
ours,Ours,8,lineage_20170925,42,13,lineage_20170925__gap60m__p013,156,1.0,1.0,1.0,1.0,1.0
