setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
probability_val_r90,0.3,0,3,0.5012345679012346,0.4148148148148148,0.4172839506172839,0.8867256637168142,0.8164036245345406
probability_val_r90,0.3,1,3,0.6342281879194631,0.4910514541387025,0.3478747203579418,0.9240282685512367,0.8345780509147148
probability_val_r90,0.3,2,3,0.5652173913043478,0.3768115942028985,0.5172798216276476,0.8720472440944883,0.7412226258713996
probability_val_r90,0.3,3,3,0.6227477477477478,0.5326576576576576,0.28265765765765766,0.8832709113607989,0.8493398181692192
probability_val_r90,0.3,4,3,0.6247165532879819,0.5317460317460317,0.3458049886621315,0.8722860791826309,0.8175338446092928
probability_val_r90,0.4,0,3,0.5012345679012346,0.41111111111111115,0.43703703703703706,0.9036251105216623,0.852377063148663
probability_val_r90,0.4,1,3,0.616331096196868,0.441834451901566,0.40715883668903796,0.9306104523495828,0.85338386868889
probability_val_r90,0.4,2,3,0.5696767001114827,0.3612040133779264,0.5496098104793757,0.8867647058823529,0.785826155042234
probability_val_r90,0.4,3,3,0.6137387387387387,0.5033783783783784,0.320945945945946,0.9065727699530517,0.8714883221472823
probability_val_r90,0.4,4,3,0.6190476190476191,0.5034013605442177,0.3877551020408163,0.8729703915950334,0.8423981983206209
probability_val_r90,0.5,0,3,0.47160493827160493,0.37777777777777777,0.46296296296296297,0.9090587402689314,0.8726079215299375
probability_val_r90,0.5,1,3,0.5961968680089486,0.4183445190156599,0.4384787472035794,0.9316420014094433,0.8709199536489726
probability_val_r90,0.5,2,3,0.5518394648829431,0.33221850613154963,0.5852842809364549,0.9077102803738318,0.8161732451501682
probability_val_r90,0.5,3,3,0.6036036036036035,0.47072072072072074,0.3513513513513513,0.9151651651651651,0.8865462182072736
probability_val_r90,0.5,4,3,0.6122448979591837,0.4727891156462585,0.4138321995464853,0.8961435662466589,0.8653991338833508
probability_val_r95,0.0,0,1,0.5814814814814815,0.4888888888888889,0.40370370370370373,,
probability_val_r95,0.0,1,1,0.697986577181208,0.5604026845637584,0.3187919463087248,,
probability_val_r95,0.0,2,1,0.6120401337792643,0.431438127090301,0.46488294314381273,,
probability_val_r95,0.0,3,1,0.6351351351351351,0.5777027027027027,0.22297297297297297,,
probability_val_r95,0.0,4,1,0.6700680272108843,0.5612244897959183,0.3333333333333333,,
probability_val_r95,0.1,0,3,0.5555555555555556,0.45555555555555555,0.41604938271604935,0.8888888888888888,0.5992703501643659
probability_val_r95,0.1,1,3,0.674496644295302,0.511185682326622,0.36577181208053694,0.9629629629629629,0.6254560433094034
probability_val_r95,0.1,2,3,0.6020066889632107,0.4102564102564103,0.5150501672240803,0.9259259259259259,0.5069935471666387
probability_val_r95,0.1,3,3,0.6441441441441441,0.5484234234234234,0.27364864864864863,0.9322033898305083,0.670721141029059
probability_val_r95,0.1,4,3,0.6609977324263038,0.5430839002267575,0.35374149659863946,0.9276190476190477,0.6095446729324193
probability_val_r95,0.2,0,3,0.5308641975308642,0.4382716049382716,0.4283950617283951,0.9195402298850576,0.7498292886792185
probability_val_r95,0.2,1,3,0.6633109619686801,0.494407158836689,0.39373601789709173,0.9615048118985127,0.7574190469813366
probability_val_r95,0.2,2,3,0.5897435897435898,0.3712374581939799,0.564102564102564,0.9403714565004888,0.6552992846647429
probability_val_r95,0.2,3,3,0.6509009009009009,0.5157657657657658,0.3277027027027027,0.9372659176029963,0.7748898959651497
probability_val_r95,0.2,4,3,0.6485260770975056,0.4920634920634921,0.4115646258503401,0.9377394636015325,0.7295206226361005
probability_val_r95,0.3,0,3,0.5012345679012346,0.39876543209876547,0.4679012345679013,0.9303834808259586,0.8062344911666685
probability_val_r95,0.3,1,3,0.6342281879194631,0.4340044742729307,0.4642058165548099,0.9676089517078917,0.7984079718140352
probability_val_r95,0.3,2,3,0.5652173913043478,0.31995540691192864,0.6120401337792643,0.931758530183727,0.7211985127581656
