activity_hard_scores,activity_max_absolute_hard_gap,activity_mean_margin,activity_same,activity_strongest_margin,fold,full_prediction,geometry_hard_scores,geometry_max_absolute_hard_gap,geometry_mean_margin,geometry_same,geometry_strongest_margin,hard_candidates,identity,neuron_row,query_record,reference_record,wo_activity_prediction,wo_activity_prediction_is_hard,geometry_ambiguous_bottom_quartile,activity_beats_strongest_hard,strict_case
0.139524402421;-0.303184037088;-0.415078840663,0.9273234312322867,0.7051574156791247,0.5122445905688674,0.3727201881479677,1,CEPDR,0.896580219933;0.902231572437;0.873321934672,0.03678022476727494,0.019390917091806403,0.9101021594394731,0.007870587002114848,URXR;SMDVR;RIAR,CEPDR,59,2023-01-09-22,2022-08-02-01,SMDVR,True,False,True,False
0.168773701364;-0.26404496284;0.39679909382,0.543877295018293,0.17932305473053145,0.2798323321786334,-0.1169667616414427,1,IL2VL,0.909302122569;0.916437424739;0.932356021822,0.03858822354517499,0.028525156404527463,0.9478903461146426,0.015534324292598933,M3L;URYVL;URBL,IL2VL,76,2023-01-09-22,2022-08-02-01,URAVL,False,False,False,False
0.534266020089;0.527664641303;0.47673687647,0.11926613255415991,0.08311382973711212,0.596003009024506,0.06173698893574575,1,RMDR,0.892846765704;0.89510514929;0.905116264074,0.018858387696315093,0.014015760377346198,0.9117051533999302,0.006588889325592651,AVAR;AVER;AIBR,RMDR,81,2023-01-09-22,2022-08-02-01,AVER,True,False,True,False
0.275584568757;0.138107963343;-0.536779983379,0.6877840241947163,0.1920331912420953,0.15100404081597185,-0.12458052794121,1,AIZR,0.860616040459;0.855782870233;0.859049756047,0.07102857868477841,0.06832856000487686,0.926811448918276,0.06619540845893179,AUAR;RIH;AVDR,AIZR,91,2023-01-09-22,2022-08-02-01,FLPR,False,False,False,False
0.213035870189;0.310705928486;-0.284298432946,0.7426719815213128,0.3785590933323503,0.4583735485752393,0.14766762008923284,1,OLQVR,0.730307074437;0.612024675258;0.768249684006,0.16516013405920338,0.07365766475003632,0.7771848093171045,0.008935125310632008,IL1VR;CEPVR;RMER,OLQVR,93,2023-01-09-22,2022-08-02-01,URYVR,False,False,True,False
-0.264119445765;0.0505473500214;0.266756247624,0.5264842191032542,0.24463672271110543,0.2623647733377702,-0.004391474286321362,1,AINL,0.953935446177;0.951501638619;0.953793758899,0.013955641155961818,0.01238033187669485,0.9654572797751427,0.011521833598008957,AVJL;RIVL;AIZL,AINL,95,2023-01-09-22,2022-08-02-01,I6,False,True,False,False
-0.22385965964;-0.63853098573;-0.476530316799,1.3543580065591918,1.1621340082184195,0.7158270208286981,0.9396866804683047,1,RMEL,0.890807312732;0.912646161729;0.879313882303,0.026769635668616343,0.01182773238397794,0.9060835179719492,-0.006562643756887532,OLQDL;BAGL;URYDL,RMEL,96,2023-01-09-22,2022-08-02-01,BAGL,True,False,True,False
-0.367941327244;0.159484906436;0.494814460656,0.790536614160704,0.3271426069672224,0.4225952869163733,-0.07221917373921394,1,FLPR,0.900702316738;0.956266586488;0.820131329294,0.14058253476254712,0.0683471198831277,0.9607138640568016,0.00444727756850527,AIZR;VB02;AVDR,FLPR,106,2023-01-09-22,2022-08-02-01,ADER,False,False,False,False
-0.337640576529;-0.460916227115;-0.217976566417,1.0170641429251,0.894992372497236,0.55614791581027,0.7741244822270217,1,URYVR,0.950277415922;0.944436998335;0.945148518703,0.012364258747866286,0.010180279429211514,0.9568012570824564,0.006523841160297694,IL2R;IL1R;IL2DR,URYVR,108,2023-01-09-22,2022-08-02-01,IL2R,True,True,True,True
-0.130161045005;-0.0533262442909;0.43402567496,0.4262713336733463,0.21259749344661422,0.2961102886680017,-0.13791538629239042,1,IL1R,0.953259762601;0.934586228192;0.930582575395,0.02220154558332732,0.013307932248807997,0.9527841209782698,-0.00047564162309399194,URYVR;URYDR;IL1DR,IL1R,114,2023-01-09-22,2022-08-02-01,IL2R,False,False,False,False
0.136522594241;0.486306809955;0.241008059489,0.524528846837549,0.3731056198505652,0.6610514410787153,0.17474463112405336,1,NSML,0.958510998373;0.956896328408;0.944387916073,0.018166357227058505,0.009289192348494568,0.9625542732998077,0.004043274926745832,I2L;M3L;M3R,NSML,131,2023-01-09-22,2022-08-02-01,IL2VL,False,False,True,False
0.298564784494;0.223945803628;0.274855300866,0.36399755365869135,-0.33122139882793844,-0.06543276916516536,-0.36399755365869135,1,I2L,0.397646279941;0.381173694747;0.399489474949,0.016410206113528947,0.004814084315024614,0.3975839008608502,-0.0019055740880366545,MCL;M3L;MCR,I2L,6,2023-01-23-01,2022-08-02-01,NSML,False,False,False,False
0.07323349807;-0.25243167829;0.619562199005,0.9580949984994926,0.5588753139479743,0.7056633202096418,0.08610112120480728,1,RMEL,0.352619124597;0.354510827752;0.353513627129,0.0031203852061414405,-0.0021574172801493985,0.35139044254584867,-0.0031203852061414405,OLQDL;URYDL;IL1L,RMEL,8,2023-01-23-01,2022-08-02-01,BAGL,False,True,True,False
0.0703393328981;-0.0969948372279;-0.242418255884,0.6435053745436106,0.49077837206424485,0.4010871186596249,0.33074778576155506,1,AVDR,0.160565307849;0.163773982025;0.171340955911,0.010456093274568423,0.005794652528215344,0.1710214011232464,-0.00031955478817088934,AVJR;RIVR;AIZR,AVDR,11,2023-01-23-01,2022-08-02-01,ASER,False,True,True,False
-0.348127747074;0.0904035766928;-0.462256818499,0.9468770767842023,0.7246139212457785,0.4846202582856951,0.3942166815929405,1,AIZR,0.138003596241;0.118454166992;0.120196687336,0.016034173947025776,0.008936857415861588,0.13448834093852713,-0.003515255302317055,RICR;RIH;AVDR,AIZR,22,2023-01-23-01,2022-08-02-01,AVDR,True,False,True,False
-0.0425746329048;-0.356344667584;-0.140924892603,0.9634982817319714,0.7871016785116772,0.6071536141475772,0.6497282470523982,1,FLPL,0.132357789481;0.115177550217;0.122340703215,0.016998895778970416,0.008884431691063038,0.13217644599551123,-0.00018134348596154926,ADEL;AIZL;M5,FLPL,26,2023-01-23-01,2022-08-02-01,AINL,False,False,True,False
0.148072816739;-0.0580740273224;-0.139794429471,0.17161423346905696,0.04841835068280656,0.031819803997827655,-0.11625301274090022,1,ASEL,0.196654201965;0.200882686322;0.188025135327,0.01389311350352801,0.006730907625691257,0.20191824883004,0.0010355625080381847,ASHL;AVDL;AWBL,ASEL,33,2023-01-23-01,2022-08-02-01,ASHL,True,True,False,False
0.416779616267;0.499812424488;0.831779399555,0.3791843753076556,0.2131735114715153,0.7959639915748684,-0.03581540798026561,1,AVAL,0.294395192021;0.290748115719;0.294354963435,0.004674577490666687,0.0022566028182081643,0.29542269320987147,0.0010275011886556329,SAAVL;RMDL;AVEL,AVAL,46,2023-01-23-01,2022-08-02-01,RMDVL,False,True,False,False
-0.529312800777;-0.512910384328;0.148207283428,1.154893638961017,0.9235861387430249,0.6255808381841826,0.4773735547562225,1,IL1R,0.390133229108;0.372116196396;0.373672745637,0.009008955071118374,0.0024835503237610745,0.3811242740372623,-0.009008955071118374,URYVR;URYDR;IL1DR,IL1R,48,2023-01-23-01,2022-08-02-01,URBR,False,True,True,False
0.590559204501;-0.360183257343;-0.178926210634,1.0464080305980394,0.6690748610801925,0.6862247732547527,0.09566556875414345,1,IL1L,0.38050221184;0.365769706382;0.3735523472,0.007684023300004339,-0.00045656660052934006,0.3728181885402876,-0.007684023300004339,URBL;URYVL;URYDL,IL1L,54,2023-01-23-01,2022-08-02-01,RMEL,False,True,True,False
0.205792788872;0.0443583175131;0.199465462011,0.1482533533801411,-0.0923327539737401,0.05753943549164225,-0.1482533533801411,1,AVJL,0.162548734386;0.15766729668;0.170484564637,0.01123751287584751,0.005337944321360977,0.1689048095554355,-0.0015797550814410921,RIVL;AVDL;AINL,AVJL,63,2023-01-23-01,2022-08-02-01,AVBL,False,True,False,False
0.0417180320583;0.323952974442;0.500407499918,0.44951846578704724,0.20254366237251487,0.4912364978453408,-0.009171002073105672,1,IL2DL,0.384083571698;0.384797911412;0.401804258724,0.01596031548479837,0.009815306571650584,0.4000438871830882,-0.001760371541047523,OLLL;IL2L;M3L,IL2DL,65,2023-01-23-01,2022-08-02-01,URADL,False,False,False,False
0.427763826336;-0.324042916347;0.148932714712,0.8200114695342802,0.4117506782871922,0.4959685531873586,0.06820472685159151,1,IL2VL,0.382085916442;0.327697335658;0.344204933975,0.028380292320179412,0.004748232619839088,0.3560776279780195,-0.026008288463725437,M3L;URYVL;URBL,IL2VL,72,2023-01-23-01,2022-08-02-01,IL1VL,False,False,True,False
0.0444008867663;-0.448199146322;0.341691599978,0.7102036374747768,0.2827067110118831,0.26200449115270713,-0.07968710882555147,1,RICR,0.0963759875168;0.0838114221893;0.120473961278,0.020573744112436093,0.004164709306993461,0.1043851663017718,-0.016088794976408097,FLPR;AIZR;VB02,RICR,75,2023-01-23-01,2022-08-02-01,AIZR,True,False,False,False
-0.237982236689;-0.144790490681;-0.320433048721,0.8710193752931696,0.7849882519361946,0.550586326572629,0.6953768172538147,1,AWCL,0.240688802792;0.240651415368;0.244644740431,0.0031973442369017113,-0.0005475900031461645,0.24144739619381111,-0.0031973442369017113,AIBL;AUAL;ASHL,AWCL,77,2023-01-23-01,2022-08-02-01,RMDL,False,True,True,False
-0.276298955472;0.0359056204347;-0.11483174964,0.8168535596506414,0.6589629657379302,0.5405546041788336,0.5046489837441213,1,AWBL,0.258148448658;0.258545542805;0.260266229582,0.0017755116941988724,-0.0004960224606672115,0.25849071788743005,-0.0017755116941988724,ASGL;ASEL;AVDL,AWBL,80,2023-01-23-01,2022-08-02-01,RIAL,False,True,True,False
-0.146410282121;0.191230900446;0.217731510152,0.4435761820011413,0.2096485237210844,0.2971658998802058,0.07943438972825337,1,MI,0.401207359032;0.402316362436;0.40415940645,0.003250502765636376,0.0018968191588724648,0.40445786179806925,0.000298455348502924,I3;MCL;MCR,MI,81,2023-01-23-01,2022-08-02-01,I3,True,True,True,True
-0.34440665297;-0.46563458518;0.468443678374,1.0571736145360486,0.7054048826146967,0.5915390293559499,0.12309535098207341,1,URYVL,0.373957084095;0.380294932009;0.375284719104,0.010003987344345655,-0.006221300404559149,0.370290944664437,-0.010003987344345655,IL1L;URBL;URYDL,URYVL,97,2023-01-23-01,2022-08-02-01,OLQVL,False,True,True,False
0.290568981669;0.432794898568;-0.2140481029,0.5843411885950279,0.2005211599158982,0.3702930856949635,-0.06250181287330492,1,AVDL,0.137687302406;0.126059827237;0.136532015675,0.009529387614420709,0.0021628330785490035,0.13558921485109676,-0.0020980875552284173,AVJL;ASEL;RIVL,AVDL,99,2023-01-23-01,2022-08-02-01,AVBL,False,True,False,False
0.141946233267;-0.391526290053;-0.202881554857,0.6059338958695407,0.3652281430312935,0.21440760581698368,0.07246137255020621,1,FLPR,0.0777385763643;0.0648611366429;0.103512134279,0.022729761042899407,0.005553615256921524,0.08759089768576671,-0.015921236593558,RICR;AIZR;VB02,FLPR,102,2023-01-23-01,2022-08-02-01,AIZR,True,False,True,False
-0.285552123004;0.712830763126;-0.0938535150468,1.0156041008955656,0.6189102695332241,0.730051977891587,0.017221214765742454,1,ASHL,0.160288109505;0.148293899987;0.157206339929,0.015183938870715813,0.008215055717356978,0.16347783885773687,0.0031897293526630677,ASEL;AIBL;AUAL,ASHL,104,2023-01-23-01,2022-08-02-01,RIBL,False,True,True,False
-0.254958446454;0.215480423713;0.0349712371441,0.48426678235253084,0.23081059776390458,0.2293083358981053,0.013827912185180258,1,AINL,0.132144084064;0.130761192156;0.148275245318,0.01585301209137674,0.009554030401839081,0.1466142042477343,-0.0016610410698120748,AVJL;RIVL;AIZL,AINL,140,2023-01-23-01,2022-08-02-01,AVJL,True,False,True,False
0.239682295914;0.191365161623;0.507217215629,0.3018793922568265,0.18048966282440088,0.49324455387986144,-0.013972661749350523,1,OLQDL,0.258825004865;0.239726157785;0.262689421349,0.013675437523896161,-0.00034526602394385764,0.25340159530923534,-0.009287826040105418,URYDL;RMEL;IL1DL,OLQDL,2,2023-01-17-01,2022-08-02-01,RMED,False,True,False,False
0.564808903478;-0.510763224573;0.490375431544,1.1077151503998932,-0.7243799504050126,-0.5429062469222958,-1.1077151503998932,1,AIZL,0.000181795236651;-0.00269021549143;-0.00964089264333,0.02167052195181795,0.016079400274526277,0.012029629308492688,0.011847834071841616,RICL;AINL;AVJL,AIZL,3,2023-01-17-01,2022-08-02-01,RIML,False,False,False,False
0.122580110658;-0.291501259759;0.140191062939,0.735465891678752,0.45354132730739616,0.4439646319199619,0.3037735689811152,1,IL1R,0.249430476605;0.278464501257;0.255731209902,0.018061894219856545,0.0062836415699297765,0.26749237082436345,-0.010972130432320426,URBR;URYVR;IL1DR,IL1R,4,2023-01-17-01,2022-08-02-01,IL2R,False,False,True,False
0.365780128576;0.28020090384;0.252712315319,0.27814324622040615,0.2312911122945665,0.5308555615394295,0.16507543296352623,1,IL1DR,0.266917475408;0.257262168408;0.259806563372,0.01775532252175227,0.013688755200079394,0.275017490929475,0.008100015521292137,IL1DL;OLQDR;OLLR,IL1DR,5,2023-01-17-01,2022-08-02-01,OLLR,True,False,True,False
0.120635267863;-0.365326297795;-0.148376461473,0.9270469411029849,0.6927431404431372,0.5617206433080132,0.4410853754451907,1,RMEL,0.237439474807;0.222297126029;0.245622365293,0.01606856360463177,-0.005565853687836353,0.22955380168871756,-0.01606856360463177,OLQDL;BAGL;URYDL,RMEL,15,2023-01-17-01,2022-08-02-01,URYDL,True,False,True,False
0.124922434355;-0.174924374377;0.103658075297,0.22898632040823844,-0.12194926447839849,-0.10406388605364252,-0.22898632040823844,1,AVJL,0.0570654044781;0.0535965195562;0.0635458790181,0.011441875779954105,0.006969127651991744,0.06503839533614629,0.001492516318020748,RIVL;AVDL;AINL,AVJL,27,2023-01-17-01,2022-08-02-01,AVBL,False,True,False,False
0.439577563848;0.552747808114;0.516887029211,0.07977695170504107,-0.030099943982079935,0.4729708564089746,-0.07977695170504107,1,OLQDR,0.258786176143;0.26754045466;0.263192911869,0.008142831832735176,-0.003775558063673523,0.25939762282697926,-0.008142831832735176,OLLR;IL1DR;URBR,OLQDR,28,2023-01-17-01,2022-08-02-01,URYDR,False,True,False,False
0.0278879527064;0.67990476027;0.563616211831,0.6776384961135508,0.2817234738841523,0.7055264488199049,0.025621688550372057,1,AIBR,0.0125453775781;-0.0129252742359;0.00318366202831,0.02535668233897097,0.011496819646205542,0.012431408103050176,-0.00011396947509645546,SAADR;AVER;AWAR,AIBR,30,2023-01-17-01,2022-08-02-01,AUAR,False,False,True,False
0.517615368194;0.504959168777;0.2891279021,0.33339258656623844,0.18528634230869012,0.6225204886657418,0.10490512047158596,1,ASGR,0.0671214450625;0.0769488486179;0.048112685652,0.029068952835705292,0.01312064537691289,0.07718163848770222,0.00023278986979555216,AWAR;AVJR;SMDVR,ASGR,39,2023-01-17-01,2022-08-02-01,AVJR,True,False,True,False
0.655503215082;0.67423711768;0.570209714375,0.12212473041081806,0.059017762406897045,0.6923344447860993,0.018097327105632277,1,AVER,0.0561894646903;0.0710823932246;0.0688720418688,0.008672930649989093,-0.0005189045876397985,0.06486239534025513,-0.006219997884344394,AVAR;AIBR;AWAR,AVER,41,2023-01-17-01,2022-08-02-01,AIBR,True,True,True,True
0.263374941034;0.492172166317;0.474452304328,0.2189114091337166,0.07228654627432851,0.48228635016728455,-0.009885816149622917,1,IL2VR,0.271060753195;0.2685282553;0.270657209683,0.005747402594762363,-0.0047687221255459655,0.2653133506006033,-0.005747402594762363,I2R;NSMR;MCR,IL2VR,49,2023-01-17-01,2022-08-02-01,IL1VR,False,True,False,False
0.554161744768;0.256524186854;0.00284918228095,0.5253502152929689,0.25702102627308987,0.5281993975739169,-0.0259623471939463,1,URBL,0.24932626622;0.264493592413;0.264836222122,0.010066044554971926,-0.00015971614352905394,0.25939231077470837,-0.0054439113475362455,IL1L;IL2L;OLLL,URBL,56,2023-01-17-01,2022-08-02-01,RMEL,False,True,False,False
-0.00802847388094;0.408923606133;0.06772221903,0.706105390371299,-0.4533875679990959,-0.297181784238447,-0.706105390371299,1,AIZR,-0.0544181066595;-0.0645989511984;-0.0733144639124,0.03556782212586258,0.02636386547021735,-0.03774664178654735,0.01667146487292072,RIH;AVDR;RMDDL,AIZR,57,2023-01-17-01,2022-08-02-01,FLPR,False,False,False,False
0.133390223676;0.363015966004;-0.501580839962,1.177594480920781,0.677738524386085,0.6760136409588356,0.3129976749543874,1,AVL,0.0667402056628;0.0709147979411;0.0597540315549,0.009916448293317191,0.003867468128611315,0.06967047984823241,-0.001244318092893576,RMEV;RMDL;CEPVL,AVL,63,2023-01-17-01,2022-08-02-01,SMDDL,False,True,True,False
0.204676230058;0.554322788174;0.564654052935,0.3576355016410844,0.1210940413101273,0.5623117316991451,-0.002342321236204592,1,OLLL,0.272448741938;0.264057260753;0.26445330978,0.010861245007826037,0.007932068270666393,0.27491850576085913,0.002469763823167437,IL2L;URBL;IL1DL,OLLL,73,2023-01-17-01,2022-08-02-01,URYDL,False,True,False,False
-0.410991865037;0.130837405003;0.510461942553,1.0151648933812294,0.5274038675044146,0.6041730283444056,0.09371108579105458,1,IL2DL,0.275294112242;0.275755204465;0.290722899935,0.019287216008825714,0.013990589370333262,0.2945813282509223,0.003858428315909379,OLLL;IL2L;M4,IL2DL,87,2023-01-17-01,2022-08-02-01,URADL,False,False,True,False
-0.00601615922943;0.177729591046;0.134607634511,0.2569062468533816,0.14878306551481946,0.25089008762394677,0.07316049657774432,1,AVJR,0.0367950628703;0.0194091202772;0.015526879397,0.02023130321807501,0.011847828433555484,0.03575818261507434,-0.0010368802552409503,AVDR;ASGR;AWAR,AVJR,93,2023-01-17-01,2022-08-02-01,AINR,False,False,True,False
0.702319053221;0.557086012565;0.683012258028,0.1553822343526311,0.0649958056460267,0.712468246917243,0.010149193695794811,1,AVAR,0.0886503146846;0.0950950173505;0.0970234576322,0.004596380795327329,-0.0011625197189047282,0.09242707683683955,-0.004596380795327329,AVER;AWAR;AIBR,AVAR,100,2023-01-17-01,2022-08-02-01,AWCR,False,True,True,False
0.397817685723;0.0191253703623;0.269470959252,0.6663677124371048,0.45668841102034163,0.6854930827994453,0.28767539707646894,1,AVAL,0.13197507825;0.138925560711;0.134591948554,0.0037095845340389677,5.178033868372123e-05,0.13521597617725536,-0.0037095845340389677,RMDL;AWBL;SMDVL,AVAL,110,2023-01-17-01,2022-08-02-01,SAAVL,False,True,True,False
0.576980425916;0.628662361065;0.371106924032,0.23451175533762753,0.08003544236530702,0.6056186793694049,-0.023043681695100293,1,AVDL,-0.0015156303623;-0.01857623302;-0.0143856061933,0.015609152972485666,0.008525409811005625,-0.002967080047518532,-0.001451449685222594,AVJL;AVHL;ASEL,AVDL,123,2023-01-17-01,2022-08-02-01,AIZL,False,False,False,False
-0.130575469623;-0.214608566997;0.0960774159981,0.3852479509229519,-0.2061349947178075,-0.28917053492489425,-0.3852479509229519,1,URYDL,0.267452907617;0.250943588569;0.258491354647,0.012865187258665867,0.004846158883151097,0.26380877582734347,-0.0036441317896419023,IL1DL;OLQDL;IL1L,URYDL,130,2023-01-17-01,2022-08-02-01,OLQDL,True,True,False,False
0.205665627659;-0.486733374302;0.311447482346,1.1880086717965643,0.6911487189265368,0.7012752974940902,0.3898278151477682,1,ADAL,0.982417084306;0.981197366274;0.962618682169,0.020537498525673215,0.007745136444889944,0.9831561806946367,0.0007390963886034774,ADEL;FLPL;M5,ADAL,5,2023-01-17-07,2022-08-02-01,VB02,False,False,True,False
0.140039343731;0.0725470995646;-0.291673457353,0.4837325656677878,0.21842144633371005,0.192059108314532,0.05201976458340052,1,AUAL,0.914278970508;0.930067046382;0.90466002796,0.05004663187920322,0.038371311555846166,0.9547066598394546,0.02463961345717436,AWCL;ASEL;AIBL,AUAL,18,2023-01-17-07,2022-08-02-01,RIML,False,False,True,False
