candidate_identity,candidate_similarity,is_spatial_hard,mode,query_identity,same_minus_candidate,same_similarity
ASGR,0.7051260419035099,False,Activity,AVER,0.09573794724890416,0.8008639891524141
AVL,0.799411413904977,False,Activity,AVER,0.0014525752474370268,0.8008639891524141
AVEL,0.807662489571362,False,Activity,AVER,-0.006798500418947917,0.8008639891524141
ASGL,0.7305601863526986,False,Activity,AVER,0.07030380279971549,0.8008639891524141
ASHL,0.7172690753077339,False,Activity,AVER,0.08359491384468021,0.8008639891524141
AIBL,0.794669668179445,False,Activity,AVER,0.006194320972969125,0.8008639891524141
AVHL,-0.5691186513239614,False,Activity,AVER,1.3699826404763755,0.8008639891524141
AWBL,0.5452845359424207,False,Activity,AVER,0.2555794532099934,0.8008639891524141
RIVL,0.2566402421246862,False,Activity,AVER,0.5442237470277278,0.8008639891524141
AWCL,-0.4017941981622063,False,Activity,AVER,1.2026581873146203,0.8008639891524141
SMDDL,0.1629831145847255,False,Activity,AVER,0.6378808745676886,0.8008639891524141
AVJR,-0.48313507095353964,False,Activity,AVER,1.2839990601059537,0.8008639891524141
AIZL,-0.64666419185512,False,Activity,AVER,1.447528181007534,0.8008639891524141
RIBL,-0.7005342616758273,False,Activity,AVER,1.5013982508282413,0.8008639891524141
ASEL,-0.7867329419195682,False,Activity,AVER,1.5875969310719822,0.8008639891524141
AVDR,-0.4498302390223538,False,Activity,AVER,1.250694228174768,0.8008639891524141
AVDL,-0.583630194583291,False,Activity,AVER,1.384494183735705,0.8008639891524141
AVJL,0.20320068393696056,False,Activity,AVER,0.5976633052154535,0.8008639891524141
RIVR,0.13878050270672454,False,Activity,AVER,0.6620834864456895,0.8008639891524141
AIZR,0.4604492840570395,False,Activity,AVER,0.3404147050953746,0.8008639891524141
AUAR,0.05590081972602285,False,Activity,AVER,0.7449631694263912,0.8008639891524141
AUAL,-0.6900890181502796,False,Activity,AVER,1.4909530073026938,0.8008639891524141
RICR,-0.6234060481679344,False,Activity,AVER,1.4242700373203485,0.8008639891524141
RICL,-0.6101161771966142,False,Activity,AVER,1.4109801663490282,0.8008639891524141
M5,-0.24013254446941526,False,Activity,AVER,1.0409965336218294,0.8008639891524141
AIML,-0.5804168782523753,False,Activity,AVER,1.3812808674047894,0.8008639891524141
AIMR,-0.4768979264618327,False,Activity,AVER,1.2777619156142468,0.8008639891524141
FLPL,-0.6901400361441489,False,Activity,AVER,1.4910040252965628,0.8008639891524141
ADEL,-0.5789791049259472,False,Activity,AVER,1.3798430940783613,0.8008639891524141
VB02,-0.7281727109863563,False,Activity,AVER,1.5290367001387704,0.8008639891524141
ADAL,0.6391982404140831,False,Activity,AVER,0.16166574873833095,0.8008639891524141
I1R,-0.1915848119464394,False,Activity,AWAR,0.8980703667841494,0.70648555483771
IL2DL,-0.3128142608620535,False,Activity,AWAR,1.0192998156997635,0.70648555483771
I2R,-0.18809403236505143,False,Activity,AWAR,0.8945795872027614,0.70648555483771
I3,0.2708568876843656,False,Activity,AWAR,0.4356286671533444,0.70648555483771
NSMR,-0.2777437793156675,False,Activity,AWAR,0.9842293341533775,0.70648555483771
I2L,-0.5040920627192904,False,Activity,AWAR,1.2105776175570004,0.70648555483771
MCL,-0.2767520868108182,False,Activity,AWAR,0.9832376416485282,0.70648555483771
NSML,-0.2935806272810244,False,Activity,AWAR,1.0000661821187344,0.70648555483771
M4,-0.5281324444413413,False,Activity,AWAR,1.2346179992790514,0.70648555483771
M3R,-0.19442460231911401,False,Activity,AWAR,0.9009101571568241,0.70648555483771
M3L,-0.4478272520681882,False,Activity,AWAR,1.154312806905898,0.70648555483771
IL2VL,-0.4329696310839922,False,Activity,AWAR,1.1394551859217024,0.70648555483771
IL1R,0.008044667403008323,False,Activity,AWAR,0.6984408874347017,0.70648555483771
OLLL,-0.27353120481091187,False,Activity,AWAR,0.9800167596486219,0.70648555483771
IL2L,-0.5235980129528758,False,Activity,AWAR,1.2300835677905857,0.70648555483771
URBR,-0.07436700461007908,False,Activity,AWAR,0.7808525594477891,0.70648555483771
OLLR,-0.18991026853393528,False,Activity,AWAR,0.8963958233716454,0.70648555483771
IL1DL,-0.28947021799370914,False,Activity,AWAR,0.9959557728314192,0.70648555483771
IL1DR,-0.002281097413598132,False,Activity,AWAR,0.7087666522513082,0.70648555483771
URYVR,0.4350903619331944,False,Activity,AWAR,0.27139519290451564,0.70648555483771
IL2R,-0.013844312097026036,False,Activity,AWAR,0.7203298669347361,0.70648555483771
URYDL,0.47896588733433193,False,Activity,AWAR,0.2275196675033781,0.70648555483771
IL1L,-0.6359098069992865,False,Activity,AWAR,1.3423953618369966,0.70648555483771
URBL,-0.6111107577081766,False,Activity,AWAR,1.3175963125458865,0.70648555483771
OLQDR,-0.0463847460536035,False,Activity,AWAR,0.7528703008913136,0.70648555483771
OLQDL,-0.5510254926032194,False,Activity,AWAR,1.2575110474409295,0.70648555483771
RMER,-0.4761789437535722,False,Activity,AWAR,1.1826644985912822,0.70648555483771
OLQVR,-0.013100712550263247,False,Activity,AWAR,0.7195862673879733,0.70648555483771
URYVL,0.22878159250619087,False,Activity,AWAR,0.4777039623315191,0.70648555483771
RMED,-0.5990347964944671,False,Activity,AWAR,1.3055203513321771,0.70648555483771
RMEL,-0.5787978078060024,False,Activity,AWAR,1.2852833626437126,0.70648555483771
CEPVR,-0.14977333921398497,False,Activity,AWAR,0.856258894051695,0.70648555483771
OLQVL,-0.30090390511444315,False,Activity,AWAR,1.0073894599521531,0.70648555483771
CEPVL,-0.3671284520108415,False,Activity,AWAR,1.0736140068485516,0.70648555483771
SAAVR,0.5505189615184489,False,Activity,AWAR,0.1559665933192611,0.70648555483771
RID,-0.4421321893417299,False,Activity,AWAR,1.1486177441794398,0.70648555483771
SMDVR,-0.1245428052053329,True,Activity,AWAR,0.8310283600430429,0.70648555483771
URXR,-0.3448291795628219,False,Activity,AWAR,1.051314734400532,0.70648555483771
RIAR,-0.07749015486607604,True,Activity,AWAR,0.783975709703786,0.70648555483771
AVAR,0.5735001739176802,False,Activity,AWAR,0.13298538092002987,0.70648555483771
SAAVL,0.4238783294191353,False,Activity,AWAR,0.28260722541857475,0.70648555483771
CEPDR,-0.4689877347093617,False,Activity,AWAR,1.1754732895470719,0.70648555483771
URXL,-0.4131957852361145,False,Activity,AWAR,1.1196813400738246,0.70648555483771
CEPDL,-0.6825890504832695,False,Activity,AWAR,1.3890746053209795,0.70648555483771
SMDDR,-0.10820713146997542,False,Activity,AWAR,0.8146926863076854,0.70648555483771
RMEV,-0.5585056094262952,False,Activity,AWAR,1.2649911642640053,0.70648555483771
RIAL,-0.2288129933229407,False,Activity,AWAR,0.9352985481606507,0.70648555483771
AVER,0.5541263334156086,False,Activity,AWAR,0.15235922142210145,0.70648555483771
SMDVL,0.19902847871350018,False,Activity,AWAR,0.5074570761242099,0.70648555483771
AVAL,0.5596341642765903,False,Activity,AWAR,0.14685139056111973,0.70648555483771
RMDL,0.3068077215614352,False,Activity,AWAR,0.3996778332762748,0.70648555483771
AIBR,0.5889254209940038,False,Activity,AWAR,0.11756013384370623,0.70648555483771
ASGR,0.5166115883241157,True,Activity,AWAR,0.18987396651359434,0.70648555483771
AVL,0.5969023013074001,False,Activity,AWAR,0.10958325353030995,0.70648555483771
AVEL,0.5824425478534002,False,Activity,AWAR,0.12404300698430981,0.70648555483771
ASGL,0.5733617276144231,False,Activity,AWAR,0.13312382722328697,0.70648555483771
ASHL,0.5699268467898942,False,Activity,AWAR,0.13655870804781578,0.70648555483771
AIBL,0.5763798264376396,False,Activity,AWAR,0.1301057284000704,0.70648555483771
AVHL,-0.31338033646738567,False,Activity,AWAR,1.0198658913050958,0.70648555483771
AWBL,0.26406736129513503,False,Activity,AWAR,0.442418193542575,0.70648555483771
RIVL,-0.0286817743624908,False,Activity,AWAR,0.7351673292002008,0.70648555483771
AWCL,0.01727856243498145,False,Activity,AWAR,0.6892069924027285,0.70648555483771
SMDDL,0.03348532347378439,False,Activity,AWAR,0.6730002313639256,0.70648555483771
AVJR,-0.1862650722704771,False,Activity,AWAR,0.8927506271081871,0.70648555483771
AIZL,-0.3774291997280371,False,Activity,AWAR,1.0839147545657473,0.70648555483771
RIBL,-0.5442757653313126,False,Activity,AWAR,1.2507613201690226,0.70648555483771
ASEL,-0.6011884865134138,False,Activity,AWAR,1.3076740413511239,0.70648555483771
AVDR,-0.15545435874105967,False,Activity,AWAR,0.8619399135787698,0.70648555483771
AVDL,-0.3391225851724081,False,Activity,AWAR,1.0456081400101183,0.70648555483771
AVJL,0.33498365603276126,False,Activity,AWAR,0.37150189880494877,0.70648555483771
RIVR,-0.09539136734893398,False,Activity,AWAR,0.801876922186644,0.70648555483771
AIZR,0.466536319944995,False,Activity,AWAR,0.23994923489271502,0.70648555483771
AUAR,-0.3092849664260706,False,Activity,AWAR,1.0157705212637806,0.70648555483771
AUAL,-0.3322686966508032,False,Activity,AWAR,1.0387542514885133,0.70648555483771
RICR,-0.28229671759954883,False,Activity,AWAR,0.9887822724372588,0.70648555483771
RICL,-0.18087165321417156,False,Activity,AWAR,0.8873572080518816,0.70648555483771
M5,-0.3599441438027723,False,Activity,AWAR,1.0664296986404822,0.70648555483771
AIML,-0.4570380605089706,False,Activity,AWAR,1.1635236153466806,0.70648555483771
AIMR,-0.33569233098846,False,Activity,AWAR,1.04217788582617,0.70648555483771
FLPL,-0.5867787535358084,False,Activity,AWAR,1.2932643083735185,0.70648555483771
ADEL,-0.44183245220066986,False,Activity,AWAR,1.1483180070383798,0.70648555483771
VB02,-0.6317429988412633,False,Activity,AWAR,1.3382285536789733,0.70648555483771
ADAL,0.4085785514461734,False,Activity,AWAR,0.29790700339153664,0.70648555483771
I1R,-0.40031200131874317,False,Activity,SMDVL,0.9650714853122628,0.5647594839935197
IL2DL,-0.4107543410451214,False,Activity,SMDVL,0.975513825038641,0.5647594839935197
I2R,-0.10512607450236906,False,Activity,SMDVL,0.6698855584958888,0.5647594839935197
I3,0.45220485775681646,False,Activity,SMDVL,0.11255462623670326,0.5647594839935197
NSMR,-0.4199674449644868,False,Activity,SMDVL,0.9847269289580065,0.5647594839935197
I2L,-0.4354803739845718,False,Activity,SMDVL,1.0002398579780916,0.5647594839935197
MCL,-0.4074736987182921,False,Activity,SMDVL,0.9722331827118118,0.5647594839935197
NSML,-0.41922410249532194,False,Activity,SMDVL,0.9839835864888417,0.5647594839935197
M4,-0.35142316379691374,False,Activity,SMDVL,0.9161826477904335,0.5647594839935197
M3R,0.002073088087385148,False,Activity,SMDVL,0.5626863959061346,0.5647594839935197
M3L,-0.3901579335499985,False,Activity,SMDVL,0.9549174175435182,0.5647594839935197
IL2VL,-0.39615316846324217,False,Activity,SMDVL,0.9609126524567619,0.5647594839935197
IL1R,-0.04288130021378162,False,Activity,SMDVL,0.6076407842073014,0.5647594839935197
OLLL,0.39206493988490654,False,Activity,SMDVL,0.17269454410861318,0.5647594839935197
IL2L,-0.23642177216969248,False,Activity,SMDVL,0.8011812561632122,0.5647594839935197
URBR,0.4481113625808271,False,Activity,SMDVL,0.1166481214126926,0.5647594839935197
OLLR,0.4103996446507982,False,Activity,SMDVL,0.15435983934272152,0.5647594839935197
IL1DL,0.4556350033841276,False,Activity,SMDVL,0.10912448060939212,0.5647594839935197
IL1DR,0.22503186601799655,False,Activity,SMDVL,0.3397276179755232,0.5647594839935197
URYVR,0.30830732629704793,False,Activity,SMDVL,0.2564521576964718,0.5647594839935197
IL2R,0.36701135505539506,False,Activity,SMDVL,0.19774812893812466,0.5647594839935197
URYDL,0.3435338377254585,False,Activity,SMDVL,0.22122564626806124,0.5647594839935197
IL1L,0.08176714522532365,False,Activity,SMDVL,0.4829923387681961,0.5647594839935197
URBL,0.14459529274876792,False,Activity,SMDVL,0.4201641912447518,0.5647594839935197
OLQDR,0.42812986723078517,False,Activity,SMDVL,0.13662961676273455,0.5647594839935197
OLQDL,0.2880826169539462,False,Activity,SMDVL,0.2766768670395735,0.5647594839935197
RMER,-0.3596637995033916,False,Activity,SMDVL,0.9244232834969113,0.5647594839935197
OLQVR,0.41821659467908195,False,Activity,SMDVL,0.14654288931443776,0.5647594839935197
URYVL,0.4423510355596419,False,Activity,SMDVL,0.12240844843387783,0.5647594839935197
RMED,-0.1989283093926147,False,Activity,SMDVL,0.7636877933861344,0.5647594839935197
RMEL,-0.019474430810929224,False,Activity,SMDVL,0.584233914804449,0.5647594839935197
CEPVR,0.40784077670147434,False,Activity,SMDVL,0.15691870729204538,0.5647594839935197
OLQVL,0.4240417001762824,False,Activity,SMDVL,0.14071778381723732,0.5647594839935197
CEPVL,0.2575933480515276,False,Activity,SMDVL,0.3071661359419921,0.5647594839935197
SAAVR,0.11831120907246373,False,Activity,SMDVL,0.446448274921056,0.5647594839935197
RID,-0.3315401571386733,False,Activity,SMDVL,0.8962996411321931,0.5647594839935197
SMDVR,0.1189303095857745,False,Activity,SMDVL,0.4458291744077452,0.5647594839935197
URXR,-0.41085201239337427,False,Activity,SMDVL,0.975611496386894,0.5647594839935197
RIAR,0.26011822466680423,False,Activity,SMDVL,0.3046412593267155,0.5647594839935197
AVAR,0.3201790355430022,False,Activity,SMDVL,0.24458044845051752,0.5647594839935197
SAAVL,0.05077991883814537,False,Activity,SMDVL,0.5139795651553744,0.5647594839935197
CEPDR,0.2938101566261115,False,Activity,SMDVL,0.27094932736740823,0.5647594839935197
URXL,-0.22898995887983428,True,Activity,SMDVL,0.793749442873354,0.5647594839935197
CEPDL,-0.008343430289912147,True,Activity,SMDVL,0.5731029142834319,0.5647594839935197
SMDDR,0.5382047573185568,False,Activity,SMDVL,0.026554726674962947,0.5647594839935197
RMEV,-0.35221578473073845,False,Activity,SMDVL,0.9169752687242582,0.5647594839935197
RIAL,-0.46881982393603067,True,Activity,SMDVL,1.0335793079295503,0.5647594839935197
AVER,0.26570751594579567,False,Activity,SMDVL,0.29905196804772405,0.5647594839935197
AWAR,0.2466640726887879,False,Activity,SMDVL,0.31809541130473185,0.5647594839935197
AVAL,0.3246340246514269,False,Activity,SMDVL,0.24012545934209284,0.5647594839935197
RMDL,0.34886616727218184,False,Activity,SMDVL,0.21589331672133788,0.5647594839935197
AIBR,0.29621480987897514,False,Activity,SMDVL,0.2685446741145446,0.5647594839935197
ASGR,0.19822473061981177,False,Activity,SMDVL,0.36653475337370794,0.5647594839935197
AVL,0.278374971702967,False,Activity,SMDVL,0.28638451229055273,0.5647594839935197
AVEL,0.3016287056122228,False,Activity,SMDVL,0.2631307783812969,0.5647594839935197
ASGL,0.20790028615711745,False,Activity,SMDVL,0.3568591978364023,0.5647594839935197
ASHL,0.3513819135653854,False,Activity,SMDVL,0.21337757042813432,0.5647594839935197
AIBL,0.3283117640827022,False,Activity,SMDVL,0.23644771991081753,0.5647594839935197
AVHL,-0.38212130210914536,False,Activity,SMDVL,0.9468807861026651,0.5647594839935197
AWBL,0.4795707112533356,False,Activity,SMDVL,0.0851887727401841,0.5647594839935197
RIVL,0.5741078735944524,False,Activity,SMDVL,-0.00934838960093265,0.5647594839935197
AWCL,-0.5351688132688628,False,Activity,SMDVL,1.0999282972623825,0.5647594839935197
SMDDL,-0.14898024700196053,False,Activity,SMDVL,0.7137397309954803,0.5647594839935197
AVJR,-0.3243941186298979,False,Activity,SMDVL,0.8891536026234177,0.5647594839935197
AIZL,-0.36982364528879397,False,Activity,SMDVL,0.9345831292823137,0.5647594839935197
RIBL,-0.10437166373523353,False,Activity,SMDVL,0.6691311477287533,0.5647594839935197
ASEL,-0.38820811147786694,False,Activity,SMDVL,0.9529675954713867,0.5647594839935197
AVDR,-0.42237144372641927,False,Activity,SMDVL,0.9871309277199389,0.5647594839935197
AVDL,-0.4127482304547471,False,Activity,SMDVL,0.9775077144482669,0.5647594839935197
AVJL,0.1390102227393138,False,Activity,SMDVL,0.4257492612542059,0.5647594839935197
RIVR,0.5460258033648034,False,Activity,SMDVL,0.018733680628716276,0.5647594839935197
AIZR,0.2338771227297105,False,Activity,SMDVL,0.3308823612638092,0.5647594839935197
AUAR,0.12823637597921472,False,Activity,SMDVL,0.436523108014305,0.5647594839935197
AUAL,-0.4025929406050683,False,Activity,SMDVL,0.9673524245985881,0.5647594839935197
RICR,-0.49479639757110355,False,Activity,SMDVL,1.0595558815646233,0.5647594839935197
RICL,-0.49890162597257165,False,Activity,SMDVL,1.0636611099660913,0.5647594839935197
M5,0.02139629247277151,False,Activity,SMDVL,0.5433631915207482,0.5647594839935197
AIML,-0.27708011939306776,False,Activity,SMDVL,0.8418396033865875,0.5647594839935197
AIMR,-0.2661418213755342,False,Activity,SMDVL,0.8309013053690539,0.5647594839935197
FLPL,-0.3518405266224213,False,Activity,SMDVL,0.9166000106159411,0.5647594839935197
ADEL,-0.3198918067100708,False,Activity,SMDVL,0.8846512907035905,0.5647594839935197
VB02,-0.23753248602508528,False,Activity,SMDVL,0.802291970018605,0.5647594839935197
ADAL,0.41746035269048326,False,Activity,SMDVL,0.14729913130303646,0.5647594839935197
I1R,-0.31635302841614793,False,Activity,AVAL,1.1035819664438309,0.787228938027683
IL2DL,-0.48285464376578907,False,Activity,AVAL,1.2700835817934721,0.787228938027683
I2R,-0.09903268850430555,False,Activity,AVAL,0.8862616265319886,0.787228938027683
I3,0.5437677871035352,False,Activity,AVAL,0.24346115092414777,0.787228938027683
NSMR,-0.45655336875455443,False,Activity,AVAL,1.2437823067822373,0.787228938027683
I2L,-0.649382205720629,False,Activity,AVAL,1.436611143748312,0.787228938027683
MCL,-0.4107927824376419,False,Activity,AVAL,1.198021720465325,0.787228938027683
NSML,-0.4975318240210501,False,Activity,AVAL,1.2847607620487331,0.787228938027683
M4,-0.5596074827899599,False,Activity,AVAL,1.3468364208176429,0.787228938027683
M3R,0.12093638756217026,False,Activity,AVAL,0.6662925504655127,0.787228938027683
M3L,-0.4438726490474145,False,Activity,AVAL,1.2311015870750976,0.787228938027683
IL2VL,-0.5098681087969251,False,Activity,AVAL,1.2970970468246081,0.787228938027683
IL1R,-0.14805085175948393,False,Activity,AVAL,0.935279789787167,0.787228938027683
OLLL,0.11398489373597324,False,Activity,AVAL,0.6732440442917098,0.787228938027683
IL2L,-0.553072074631826,False,Activity,AVAL,1.340301012659509,0.787228938027683
URBR,0.30392234429894394,False,Activity,AVAL,0.4833065937287391,0.787228938027683
OLLR,0.2080052236225593,False,Activity,AVAL,0.5792237144051238,0.787228938027683
IL1DL,0.11633158638529607,False,Activity,AVAL,0.670897351642387,0.787228938027683
IL1DR,0.16318200641727923,False,Activity,AVAL,0.6240469316104038,0.787228938027683
URYVR,0.6684129002339594,False,Activity,AVAL,0.11881603779372363,0.787228938027683
IL2R,0.3530927581935728,False,Activity,AVAL,0.43413617983411024,0.787228938027683
URYDL,0.7389758519159196,False,Activity,AVAL,0.04825308611176338,0.787228938027683
IL1L,-0.46543852748323866,False,Activity,AVAL,1.2526674655109216,0.787228938027683
URBL,-0.41145718305865403,False,Activity,AVAL,1.198686121086337,0.787228938027683
OLQDR,0.31989001138231093,False,Activity,AVAL,0.4673389266453721,0.787228938027683
OLQDL,-0.26183794962472334,False,Activity,AVAL,1.0490668876524063,0.787228938027683
RMER,-0.6683386406399184,False,Activity,AVAL,1.4555675786676014,0.787228938027683
OLQVR,0.3622928778042406,False,Activity,AVAL,0.42493606022344244,0.787228938027683
URYVL,0.5688362123547964,False,Activity,AVAL,0.2183927256728866,0.787228938027683
RMED,-0.7718391472910225,False,Activity,AVAL,1.5590680853187056,0.787228938027683
RMEL,-0.5122699577612955,False,Activity,AVAL,1.2994988957889784,0.787228938027683
CEPVR,0.26331362548761345,False,Activity,AVAL,0.5239153125400695,0.787228938027683
OLQVL,0.05271865699618184,False,Activity,AVAL,0.7345102810315012,0.787228938027683
CEPVL,-0.007291782277122677,False,Activity,AVAL,0.7945207203048057,0.787228938027683
SAAVR,0.6232420020979769,False,Activity,AVAL,0.16398693592970615,0.787228938027683
RID,-0.7352708468367929,False,Activity,AVAL,1.522499784864476,0.787228938027683
SMDVR,-0.17589155628955888,False,Activity,AVAL,0.9631204943172419,0.787228938027683
URXR,-0.6205199604494641,False,Activity,AVAL,1.4077488984771471,0.787228938027683
RIAR,-0.011865281733342963,False,Activity,AVAL,0.799094219761026,0.787228938027683
AVAR,0.7850676200091543,False,Activity,AVAL,0.0021613180185287018,0.787228938027683
SAAVL,0.48375421142891056,False,Activity,AVAL,0.30347472659877245,0.787228938027683
CEPDR,-0.1556554967200176,False,Activity,AVAL,0.9428844347477006,0.787228938027683
URXL,-0.5675192068899599,False,Activity,AVAL,1.354748144917643,0.787228938027683
CEPDL,-0.5673669428909892,False,Activity,AVAL,1.3545958809186722,0.787228938027683
SMDDR,0.23882261312204234,False,Activity,AVAL,0.5484063249056407,0.787228938027683
RMEV,-0.8064186261230882,False,Activity,AVAL,1.5936475641507712,0.787228938027683
RIAL,-0.533814052315491,True,Activity,AVAL,1.321042990343174,0.787228938027683
AVER,0.7659965219427649,False,Activity,AVAL,0.021232416084918104,0.787228938027683
AWAR,0.6834991403095969,False,Activity,AVAL,0.1037297977180861,0.787228938027683
SMDVL,0.25891686450630214,False,Activity,AVAL,0.5283120735213809,0.787228938027683
RMDL,0.624458500781169,True,Activity,AVAL,0.16277043724651397,0.787228938027683
AIBR,0.7955199426509306,False,Activity,AVAL,-0.008291004623247611,0.787228938027683
ASGR,0.67803507532766,False,Activity,AVAL,0.10919386270002296,0.787228938027683
AVL,0.7845473602354575,False,Activity,AVAL,0.0026815777922255535,0.787228938027683
AVEL,0.7883228968048649,True,Activity,AVAL,-0.0010939587771818804,0.787228938027683
ASGL,0.7135660544814781,False,Activity,AVAL,0.07366288354620487,0.787228938027683
ASHL,0.6884045402539504,False,Activity,AVAL,0.09882439777373264,0.787228938027683
AIBL,0.7883379743832489,False,Activity,AVAL,-0.0011090363555659177,0.787228938027683
AVHL,-0.531412850179795,False,Activity,AVAL,1.318641788207478,0.787228938027683
AWBL,0.5315226101224364,False,Activity,AVAL,0.2557063279052466,0.787228938027683
RIVL,0.2749171111712886,False,Activity,AVAL,0.5123118268563944,0.787228938027683
AWCL,-0.4063011873138479,False,Activity,AVAL,1.193530125341531,0.787228938027683
SMDDL,0.12741085413506317,False,Activity,AVAL,0.6598180838926199,0.787228938027683
AVJR,-0.46939191119466805,False,Activity,AVAL,1.256620849222351,0.787228938027683
AIZL,-0.5968510084904118,False,Activity,AVAL,1.3840799465180949,0.787228938027683
RIBL,-0.6860160997667443,False,Activity,AVAL,1.4732450377944273,0.787228938027683
ASEL,-0.7557189963274017,False,Activity,AVAL,1.5429479343550847,0.787228938027683
AVDR,-0.40132258905015167,False,Activity,AVAL,1.1885515270778346,0.787228938027683
AVDL,-0.5387561457511894,False,Activity,AVAL,1.3259850837788725,0.787228938027683
AVJL,0.1533722099720249,False,Activity,AVAL,0.6338567280556582,0.787228938027683
RIVR,0.1655266674962289,False,Activity,AVAL,0.6217022705314541,0.787228938027683
AIZR,0.4401849437954293,False,Activity,AVAL,0.34704399423225374,0.787228938027683
AUAR,0.029622289700728634,False,Activity,AVAL,0.7576066483269543,0.787228938027683
AUAL,-0.6784703898045473,False,Activity,AVAL,1.4656993278322303,0.787228938027683
RICR,-0.5909680093068791,False,Activity,AVAL,1.378196947334562,0.787228938027683
RICL,-0.6024336523109083,False,Activity,AVAL,1.3896625903385913,0.787228938027683
M5,-0.2817810201724832,False,Activity,AVAL,1.0690099582001662,0.787228938027683
AIML,-0.6055151834937301,False,Activity,AVAL,1.3927441215214131,0.787228938027683
AIMR,-0.5121281810731722,False,Activity,AVAL,1.299357119100855,0.787228938027683
FLPL,-0.6767500061713898,False,Activity,AVAL,1.4639789441990727,0.787228938027683
ADEL,-0.5641081716667009,False,Activity,AVAL,1.3513371096943838,0.787228938027683
VB02,-0.722513436235605,False,Activity,AVAL,1.509742374263288,0.787228938027683
ADAL,0.596817337231576,False,Activity,AVAL,0.19041160079610697,0.787228938027683
I1R,-0.6803378753512509,False,Activity,RMDL,1.3455083332363833,0.6651704578851324
IL2DL,-0.708053995369418,False,Activity,RMDL,1.3732244532545503,0.6651704578851324
I2R,-0.09037964537821684,False,Activity,RMDL,0.7555501032633493,0.6651704578851324
I3,0.7206617003435761,False,Activity,RMDL,-0.055491242458443724,0.6651704578851324
NSMR,-0.7155797591398324,False,Activity,RMDL,1.3807502170249648,0.6651704578851324
I2L,-0.6663608676500861,False,Activity,RMDL,1.3315313255352184,0.6651704578851324
MCL,-0.6918561057088031,False,Activity,RMDL,1.3570265635939354,0.6651704578851324
NSML,-0.7129932776209992,False,Activity,RMDL,1.3781637355061316,0.6651704578851324
M4,-0.5640924416157183,False,Activity,RMDL,1.2292628995008505,0.6651704578851324
M3R,-0.051123496991376964,False,Activity,RMDL,0.7162939548765094,0.6651704578851324
M3L,-0.619861869714652,False,Activity,RMDL,1.2850323275997844,0.6651704578851324
IL2VL,-0.6885820927093146,False,Activity,RMDL,1.353752550594447,0.6651704578851324
IL1R,0.07940900892005215,False,Activity,RMDL,0.5857614489650802,0.6651704578851324
OLLL,0.478548536575549,False,Activity,RMDL,0.18662192130958338,0.6651704578851324
IL2L,-0.5336813525193029,False,Activity,RMDL,1.1988518104044354,0.6651704578851324
URBR,0.614920842720311,False,Activity,RMDL,0.050249615164821404,0.6651704578851324
OLLR,0.550781880776195,False,Activity,RMDL,0.11438857710893735,0.6651704578851324
IL1DL,0.5590754993118264,False,Activity,RMDL,0.10609495857330598,0.6651704578851324
IL1DR,0.45967889726448347,False,Activity,RMDL,0.20549156062064894,0.6651704578851324
URYVR,0.5750341991266025,False,Activity,RMDL,0.09013625875852993,0.6651704578851324
IL2R,0.5751061168322961,False,Activity,RMDL,0.09006434105283634,0.6651704578851324
URYDL,0.6236017046605219,False,Activity,RMDL,0.04156875322461051,0.6651704578851324
IL1L,-0.09398598686769342,False,Activity,RMDL,0.7591564447528258,0.6651704578851324
URBL,0.03418670246233577,False,Activity,RMDL,0.6309837554227966,0.6651704578851324
OLQDR,0.6124287429307947,False,Activity,RMDL,0.05274171495433766,0.6651704578851324
OLQDL,0.2697469011971026,False,Activity,RMDL,0.3954235566880298,0.6651704578851324
RMER,-0.40842126769166126,False,Activity,RMDL,1.0735917255767937,0.6651704578851324
OLQVR,0.5990732923253749,False,Activity,RMDL,0.06609716555975753,0.6651704578851324
URYVL,0.7037531603933669,False,Activity,RMDL,-0.03858270250823448,0.6651704578851324
RMED,-0.3822502887543416,False,Activity,RMDL,1.047420746639474,0.6651704578851324
RMEL,-0.2605490545352872,False,Activity,RMDL,0.9257195124204196,0.6651704578851324
CEPVR,0.5195733889205594,False,Activity,RMDL,0.14559706896457303,0.6651704578851324
OLQVL,0.521013601523097,False,Activity,RMDL,0.14415685636203546,0.6651704578851324
CEPVL,0.2818691382271762,False,Activity,RMDL,0.3833013196579562,0.6651704578851324
SAAVR,0.11039413754945479,False,Activity,RMDL,0.5547763203356776,0.6651704578851324
RID,-0.5719442645579687,False,Activity,RMDL,1.237114722443101,0.6651704578851324
SMDVR,0.03452341592184831,False,Activity,RMDL,0.6306470419632841,0.6651704578851324
URXR,-0.6751550287679754,False,Activity,RMDL,1.3403254866531078,0.6651704578851324
RIAR,0.3905791323400795,False,Activity,RMDL,0.2745913255450529,0.6651704578851324
AVAR,0.5233212048497945,False,Activity,RMDL,0.1418492530353379,0.6651704578851324
SAAVL,-0.00971967094886117,False,Activity,RMDL,0.6748901288339936,0.6651704578851324
CEPDR,0.2572905011585662,False,Activity,RMDL,0.4078799567265662,0.6651704578851324
URXL,-0.532196507695229,False,Activity,RMDL,1.1973669655803614,0.6651704578851324
CEPDL,-0.1901208318625444,False,Activity,RMDL,0.8552912897476768,0.6651704578851324
